customer_id,instrument_id,first_used,last_used,source
C00537,P07974,2025-01-01,2026-08-01,baseline
C00538,P09515,2025-01-01,2026-08-01,baseline
C00539,P08193,2025-01-01,2026-08-01,baseline
C00540,P07086,2025-01-01,2026-08-01,baseline
C00541,P07762,2025-01-01,2026-08-01,baseline
C00542,P03271,2025-01-01,2026-08-01,baseline
C00543,P02076,2025-01-01,2026-08-01,baseline
C00544,P05901,2025-01-01,2026-08-01,baseline
C00545,P04682,2025-01-01,2026-08-01,baseline
C00546,P05129,2025-01-01,2026-08-01,baseline
C00547,P08685,2025-01-01,2026-08-01,baseline
C00548,P00585,2025-01-01,2026-08-01,baseline
C00549,P05026,2025-01-01,2026-08-01,baseline
C00550,P05895,2025-01-01,2026-08-01,baseline
C00551,P04279,2025-01-01,2026-08-01,baseline
C00552,P03852,2025-01-01,2026-08-01,baseline
C00553,P08864,2025-01-01,2026-08-01,baseline
C00554,P00622,2025-01-01,2026-08-01,baseline
C00555,P00068,2025-01-01,2026-08-01,baseline
C00556,P08496,2025-01-01,2026-08-01,baseline
C00557,P07239,2025-01-01,2026-08-01,baseline
C00558,P06298,2025-01-01,2026-08-01,baseline
C00559,P08629,2025-01-01,2026-08-01,baseline
C00560,P02181,2025-01-01,2026-08-01,baseline
C00561,P09801,2025-01-01,2026-08-01,baseline
C00562,P05911,2025-01-01,2026-08-01,baseline
C00563,P02602,2025-01-01,2026-08-01,baseline
C00564,P03019,2025-01-01,2026-08-01,baseline
C00565,P06584,2025-01-01,2026-08-01,baseline
C00566,P07430,2025-01-01,2026-08-01,baseline
C00567,P02358,2025-01-01,2026-08-01,baseline
C00568,P08698,2025-01-01,2026-08-01,baseline
C00569,P02738,2025-01-01,2026-08-01,baseline
C00570,P09413,2025-01-01,2026-08-01,baseline
C00571,P04466,2025-01-01,2026-08-01,baseline
C00572,P05094,2025-01-01,2026-08-01,baseline
C00573,P00617,2025-01-01,2026-08-01,baseline
C00574,P08469,2025-01-01,2026-08-01,baseline
C00575,P06644,2025-01-01,2026-08-01,baseline
C00576,P07184,2025-01-01,2026-08-01,baseline
C00577,P07858,2025-01-01,2026-08-01,baseline
C00578,P02193,2025-01-01,2026-08-01,baseline
C00579,P04767,2025-01-01,2026-08-01,baseline
C00580,P07866,2025-01-01,2026-08-01,baseline
C00581,P04402,2025-01-01,2026-08-01,baseline
C00582,P03830,2025-01-01,2026-08-01,baseline
C00583,P00796,2025-01-01,2026-08-01,baseline
C00584,P03978,2025-01-01,2026-08-01,baseline
C00585,P01844,2025-01-01,2026-08-01,baseline
C00586,P02562,2025-01-01,2026-08-01,baseline
C00587,P00183,2025-01-01,2026-08-01,baseline
C00588,P07160,2025-01-01,2026-08-01,baseline
C00589,P07829,2025-01-01,2026-08-01,baseline
C00590,P04266,2025-01-01,2026-08-01,baseline
C00591,P08696,2025-01-01,2026-08-01,baseline
C00592,P07320,2025-01-01,2026-08-01,baseline
C00593,P01361,2025-01-01,2026-08-01,baseline
C00594,P02331,2025-01-01,2026-08-01,baseline
C00595,P06575,2025-01-01,2026-08-01,baseline
C00596,P09965,2025-01-01,2026-08-01,baseline
C00597,P01409,2025-01-01,2026-08-01,baseline
C00598,P01918,2025-01-01,2026-08-01,baseline
C00599,P07788,2025-01-01,2026-08-01,baseline
C00600,P08383,2025-01-01,2026-08-01,baseline
C00601,P09042,2025-01-01,2026-08-01,baseline
C00602,P08990,2025-01-01,2026-08-01,baseline
C00603,P00129,2025-01-01,2026-08-01,baseline
C00604,P03191,2025-01-01,2026-08-01,baseline
C00605,P03637,2025-01-01,2026-08-01,baseline
C00606,P05407,2025-01-01,2026-08-01,baseline
C00607,P05909,2025-01-01,2026-08-01,baseline
C00608,P07358,2025-01-01,2026-08-01,baseline
C00609,P05317,2025-01-01,2026-08-01,baseline
C00610,P00051,2025-01-01,2026-08-01,baseline
C00611,P02294,2025-01-01,2026-08-01,baseline
C00612,P02843,2025-01-01,2026-08-01,baseline
C00613,P09304,2025-01-01,2026-08-01,baseline
C00614,P06793,2025-01-01,2026-08-01,baseline
C00615,P07304,2025-01-01,2026-08-01,baseline
C00616,P06376,2025-01-01,2026-08-01,baseline
C00617,P01400,2025-01-01,2026-08-01,baseline
C00618,P03670,2025-01-01,2026-08-01,baseline
C00619,P03459,2025-01-01,2026-08-01,baseline
C00620,P05814,2025-01-01,2026-08-01,baseline
C00621,P03258,2025-01-01,2026-08-01,baseline
C00622,P05221,2025-01-01,2026-08-01,baseline
C00623,P05489,2025-01-01,2026-08-01,baseline
C00624,P02253,2025-01-01,2026-08-01,baseline
C00625,P05110,2025-01-01,2026-08-01,baseline
C00626,P01324,2025-01-01,2026-08-01,baseline
C00627,P08328,2025-01-01,2026-08-01,baseline
C00628,P05149,2025-01-01,2026-08-01,baseline
C00629,P03058,2025-01-01,2026-08-01,baseline
C00630,P07992,2025-01-01,2026-08-01,baseline
C00631,P08806,2025-01-01,2026-08-01,baseline
C00632,P09375,2025-01-01,2026-08-01,baseline
C00633,P09786,2025-01-01,2026-08-01,baseline
C00634,P00889,2025-01-01,2026-08-01,baseline
C00635,P03118,2025-01-01,2026-08-01,baseline
C00636,P00067,2025-01-01,2026-08-01,baseline
C00637,P05787,2025-01-01,2026-08-01,baseline
C00638,P01143,2025-01-01,2026-08-01,baseline
C00639,P01269,2025-01-01,2026-08-01,baseline
C00640,P03278,2025-01-01,2026-08-01,baseline
C00641,P08729,2025-01-01,2026-08-01,baseline
C00642,P05984,2025-01-01,2026-08-01,baseline
C00643,P01016,2025-01-01,2026-08-01,baseline
C00644,P03743,2025-01-01,2026-08-01,baseline
C00645,P04460,2025-01-01,2026-08-01,baseline
C00646,P09890,2025-01-01,2026-08-01,baseline
C00647,P01312,2025-01-01,2026-08-01,baseline
C00648,P08724,2025-01-01,2026-08-01,baseline
C00649,P06830,2025-01-01,2026-08-01,baseline
C00650,P06702,2025-01-01,2026-08-01,baseline
C00651,P07322,2025-01-01,2026-08-01,baseline
C00652,P09535,2025-01-01,2026-08-01,baseline
C00653,P04393,2025-01-01,2026-08-01,baseline
C00654,P06558,2025-01-01,2026-08-01,baseline
C00655,P02793,2025-01-01,2026-08-01,baseline
C00656,P07102,2025-01-01,2026-08-01,baseline
C00657,P09217,2025-01-01,2026-08-01,baseline
C00658,P08339,2025-01-01,2026-08-01,baseline
C00659,P03028,2025-01-01,2026-08-01,baseline
C00660,P09342,2025-01-01,2026-08-01,baseline
C00661,P00556,2025-01-01,2026-08-01,baseline
C00662,P07309,2025-01-01,2026-08-01,baseline
C00663,P02766,2025-01-01,2026-08-01,baseline
C00664,P04457,2025-01-01,2026-08-01,baseline
C00665,P09214,2025-01-01,2026-08-01,baseline
C00666,P01481,2025-01-01,2026-08-01,baseline
C00667,P02533,2025-01-01,2026-08-01,baseline
C00668,P01350,2025-01-01,2026-08-01,baseline
C00669,P06477,2025-01-01,2026-08-01,baseline
C00670,P07936,2025-01-01,2026-08-01,baseline
C00671,P07192,2025-01-01,2026-08-01,baseline
C00672,P07514,2025-01-01,2026-08-01,baseline
C00673,P03919,2025-01-01,2026-08-01,baseline
C00674,P00364,2025-01-01,2026-08-01,baseline
C00675,P07014,2025-01-01,2026-08-01,baseline
C00676,P02116,2025-01-01,2026-08-01,baseline
C00677,P03750,2025-01-01,2026-08-01,baseline
C00678,P05827,2025-01-01,2026-08-01,baseline
C00679,P02960,2025-01-01,2026-08-01,baseline
C00680,P04848,2025-01-01,2026-08-01,baseline
C00681,P05114,2025-01-01,2026-08-01,baseline
C00682,P06844,2025-01-01,2026-08-01,baseline
C00683,P07998,2025-01-01,2026-08-01,baseline
C00684,P08192,2025-01-01,2026-08-01,baseline
C00685,P03549,2025-01-01,2026-08-01,baseline
C00686,P04877,2025-01-01,2026-08-01,baseline
C00687,P07630,2025-01-01,2026-08-01,baseline
C00688,P02482,2025-01-01,2026-08-01,baseline
C00689,P06944,2025-01-01,2026-08-01,baseline
C00690,P08088,2025-01-01,2026-08-01,baseline
C00691,P03090,2025-01-01,2026-08-01,baseline
C00692,P04393,2025-01-01,2026-08-01,baseline
C00693,P01245,2025-01-01,2026-08-01,baseline
C00694,P06352,2025-01-01,2026-08-01,baseline
C00695,P01932,2025-01-01,2026-08-01,baseline
C00696,P05298,2025-01-01,2026-08-01,baseline
C00697,P01995,2025-01-01,2026-08-01,baseline
C00698,P00210,2025-01-01,2026-08-01,baseline
C00699,P09005,2025-01-01,2026-08-01,baseline
C00700,P01070,2025-01-01,2026-08-01,baseline
C00701,P06141,2025-01-01,2026-08-01,baseline
C00702,P02963,2025-01-01,2026-08-01,baseline
C00703,P08529,2025-01-01,2026-08-01,baseline
C00704,P08159,2025-01-01,2026-08-01,baseline
C00705,P03261,2025-01-01,2026-08-01,baseline
C00706,P04342,2025-01-01,2026-08-01,baseline
C00707,P02295,2025-01-01,2026-08-01,baseline
C00708,P05249,2025-01-01,2026-08-01,baseline
C00709,P08187,2025-01-01,2026-08-01,baseline
C00710,P00422,2025-01-01,2026-08-01,baseline
C00711,P01841,2025-01-01,2026-08-01,baseline
C00712,P02229,2025-01-01,2026-08-01,baseline
C00713,P06931,2025-01-01,2026-08-01,baseline
C00714,P09606,2025-01-01,2026-08-01,baseline
C00715,P09220,2025-01-01,2026-08-01,baseline
C00716,P05356,2025-01-01,2026-08-01,baseline
C00717,P06365,2025-01-01,2026-08-01,baseline
C00718,P08388,2025-01-01,2026-08-01,baseline
C00719,P01034,2025-01-01,2026-08-01,baseline
C00720,P09534,2025-01-01,2026-08-01,baseline
C00721,P06612,2025-01-01,2026-08-01,baseline
C00722,P08468,2025-01-01,2026-08-01,baseline
C00723,P08332,2025-01-01,2026-08-01,baseline
C00724,P07397,2025-01-01,2026-08-01,baseline
C00725,P00475,2025-01-01,2026-08-01,baseline
C00726,P03279,2025-01-01,2026-08-01,baseline
C00727,P08159,2025-01-01,2026-08-01,baseline
C00728,P01791,2025-01-01,2026-08-01,baseline
C00729,P05536,2025-01-01,2026-08-01,baseline
C00730,P07528,2025-01-01,2026-08-01,baseline
C00731,P03573,2025-01-01,2026-08-01,baseline
C00732,P04224,2025-01-01,2026-08-01,baseline
C00733,P05163,2025-01-01,2026-08-01,baseline
C00734,P02779,2025-01-01,2026-08-01,baseline
C00735,P03230,2025-01-01,2026-08-01,baseline
C00736,P06443,2025-01-01,2026-08-01,baseline
C00737,P04756,2025-01-01,2026-08-01,baseline
C00738,P03574,2025-01-01,2026-08-01,baseline
C00739,P00329,2025-01-01,2026-08-01,baseline
C00740,P04355,2025-01-01,2026-08-01,baseline
C00741,P02885,2025-01-01,2026-08-01,baseline
C00742,P00079,2025-01-01,2026-08-01,baseline
C00743,P04115,2025-01-01,2026-08-01,baseline
C00744,P05980,2025-01-01,2026-08-01,baseline
C00745,P08962,2025-01-01,2026-08-01,baseline
C00746,P09791,2025-01-01,2026-08-01,baseline
C00747,P08197,2025-01-01,2026-08-01,baseline
C00748,P01805,2025-01-01,2026-08-01,baseline
C00749,P00865,2025-01-01,2026-08-01,baseline
C00750,P08642,2025-01-01,2026-08-01,baseline
C00751,P00918,2025-01-01,2026-08-01,baseline
C00752,P08140,2025-01-01,2026-08-01,baseline
C00753,P05519,2025-01-01,2026-08-01,baseline
C00754,P06710,2025-01-01,2026-08-01,baseline
C00755,P05478,2025-01-01,2026-08-01,baseline
C00756,P04560,2025-01-01,2026-08-01,baseline
C00757,P08817,2025-01-01,2026-08-01,baseline
C00758,P05013,2025-01-01,2026-08-01,baseline
C00759,P09959,2025-01-01,2026-08-01,baseline
C00760,P03683,2025-01-01,2026-08-01,baseline
C00761,P02547,2025-01-01,2026-08-01,baseline
C00762,P01054,2025-01-01,2026-08-01,baseline
C00763,P01389,2025-01-01,2026-08-01,baseline
C00764,P01989,2025-01-01,2026-08-01,baseline
C00765,P05642,2025-01-01,2026-08-01,baseline
C00766,P05046,2025-01-01,2026-08-01,baseline
C00767,P01668,2025-01-01,2026-08-01,baseline
C00768,P05198,2025-01-01,2026-08-01,baseline
C00769,P08648,2025-01-01,2026-08-01,baseline
C00770,P06504,2025-01-01,2026-08-01,baseline
C00771,P05842,2025-01-01,2026-08-01,baseline
C00772,P08041,2025-01-01,2026-08-01,baseline
C00773,P03120,2025-01-01,2026-08-01,baseline
C00774,P05854,2025-01-01,2026-08-01,baseline
C00775,P06095,2025-01-01,2026-08-01,baseline
C00776,P04758,2025-01-01,2026-08-01,baseline
C00777,P09130,2025-01-01,2026-08-01,baseline
C00778,P08757,2025-01-01,2026-08-01,baseline
C00779,P09654,2025-01-01,2026-08-01,baseline
C00780,P02442,2025-01-01,2026-08-01,baseline
C00781,P00712,2025-01-01,2026-08-01,baseline
C00782,P06283,2025-01-01,2026-08-01,baseline
C00783,P02294,2025-01-01,2026-08-01,baseline
C00784,P04944,2025-01-01,2026-08-01,baseline
C00785,P07795,2025-01-01,2026-08-01,baseline
C00786,P07095,2025-01-01,2026-08-01,baseline
C00787,P02897,2025-01-01,2026-08-01,baseline
C00788,P09487,2025-01-01,2026-08-01,baseline
C00789,P04058,2025-01-01,2026-08-01,baseline
C00790,P05594,2025-01-01,2026-08-01,baseline
C00791,P07256,2025-01-01,2026-08-01,baseline
C00792,P01699,2025-01-01,2026-08-01,baseline
C00793,P06275,2025-01-01,2026-08-01,baseline
C00794,P01510,2025-01-01,2026-08-01,baseline
C00795,P02692,2025-01-01,2026-08-01,baseline
C00796,P05494,2025-01-01,2026-08-01,baseline
C00797,P09941,2025-01-01,2026-08-01,baseline
C00798,P06518,2025-01-01,2026-08-01,baseline
C00799,P01334,2025-01-01,2026-08-01,baseline
C00800,P09583,2025-01-01,2026-08-01,baseline
C00801,P05571,2025-01-01,2026-08-01,baseline
C00802,P07440,2025-01-01,2026-08-01,baseline
C00803,P05806,2025-01-01,2026-08-01,baseline
C00804,P01275,2025-01-01,2026-08-01,baseline
C00805,P06215,2025-01-01,2026-08-01,baseline
C00806,P07730,2025-01-01,2026-08-01,baseline
C00807,P08591,2025-01-01,2026-08-01,baseline
C00808,P07799,2025-01-01,2026-08-01,baseline
C00809,P05506,2025-01-01,2026-08-01,baseline
C00810,P07275,2025-01-01,2026-08-01,baseline
C00811,P05663,2025-01-01,2026-08-01,baseline
C00812,P03477,2025-01-01,2026-08-01,baseline
C00813,P01692,2025-01-01,2026-08-01,baseline
C00814,P06685,2025-01-01,2026-08-01,baseline
C00815,P02967,2025-01-01,2026-08-01,baseline
C00816,P00803,2025-01-01,2026-08-01,baseline
C00817,P06539,2025-01-01,2026-08-01,baseline
C00818,P00101,2025-01-01,2026-08-01,baseline
C00819,P07547,2025-01-01,2026-08-01,baseline
C00820,P05579,2025-01-01,2026-08-01,baseline
C00821,P03665,2025-01-01,2026-08-01,baseline
C00822,P00204,2025-01-01,2026-08-01,baseline
C00823,P00002,2025-01-01,2026-08-01,baseline
C00824,P08017,2025-01-01,2026-08-01,baseline
C00825,P07872,2025-01-01,2026-08-01,baseline
C00826,P01033,2025-01-01,2026-08-01,baseline
C00827,P07859,2025-01-01,2026-08-01,baseline
C00828,P07683,2025-01-01,2026-08-01,baseline
C00829,P08012,2025-01-01,2026-08-01,baseline
C00830,P05862,2025-01-01,2026-08-01,baseline
C00831,P02483,2025-01-01,2026-08-01,baseline
C00832,P03474,2025-01-01,2026-08-01,baseline
C00833,P01007,2025-01-01,2026-08-01,baseline
C00834,P07725,2025-01-01,2026-08-01,baseline
C00835,P07185,2025-01-01,2026-08-01,baseline
C00836,P06926,2025-01-01,2026-08-01,baseline
C00837,P07995,2025-01-01,2026-08-01,baseline
C00838,P08610,2025-01-01,2026-08-01,baseline
C00839,P06463,2025-01-01,2026-08-01,baseline
C00840,P01690,2025-01-01,2026-08-01,baseline
C00841,P00285,2025-01-01,2026-08-01,baseline
C00842,P04174,2025-01-01,2026-08-01,baseline
C00843,P05960,2025-01-01,2026-08-01,baseline
C00844,P05626,2025-01-01,2026-08-01,baseline
C00845,P00774,2025-01-01,2026-08-01,baseline
C00846,P00548,2025-01-01,2026-08-01,baseline
C00847,P00402,2025-01-01,2026-08-01,baseline
C00848,P06002,2025-01-01,2026-08-01,baseline
C00849,P00517,2025-01-01,2026-08-01,baseline
C00850,P04601,2025-01-01,2026-08-01,baseline
C00851,P02540,2025-01-01,2026-08-01,baseline
C00852,P02521,2025-01-01,2026-08-01,baseline
C00853,P08806,2025-01-01,2026-08-01,baseline
C00854,P03291,2025-01-01,2026-08-01,baseline
C00855,P04849,2025-01-01,2026-08-01,baseline
C00856,P00898,2025-01-01,2026-08-01,baseline
C00857,P00900,2025-01-01,2026-08-01,baseline
C00858,P05764,2025-01-01,2026-08-01,baseline
C00859,P04871,2025-01-01,2026-08-01,baseline
C00860,P06845,2025-01-01,2026-08-01,baseline
C00861,P02645,2025-01-01,2026-08-01,baseline
C00862,P04367,2025-01-01,2026-08-01,baseline
C00863,P06324,2025-01-01,2026-08-01,baseline
C00864,P09336,2025-01-01,2026-08-01,baseline
C00865,P00483,2025-01-01,2026-08-01,baseline
C00866,P04824,2025-01-01,2026-08-01,baseline
C00867,P07487,2025-01-01,2026-08-01,baseline
C00868,P00507,2025-01-01,2026-08-01,baseline
C00869,P02347,2025-01-01,2026-08-01,baseline
C00870,P07037,2025-01-01,2026-08-01,baseline
C00871,P02447,2025-01-01,2026-08-01,baseline
C00872,P05139,2025-01-01,2026-08-01,baseline
C00873,P04704,2025-01-01,2026-08-01,baseline
C00874,P03828,2025-01-01,2026-08-01,baseline
C00875,P05781,2025-01-01,2026-08-01,baseline
C00876,P07636,2025-01-01,2026-08-01,baseline
C00877,P01029,2025-01-01,2026-08-01,baseline
C00878,P04878,2025-01-01,2026-08-01,baseline
C00879,P02481,2025-01-01,2026-08-01,baseline
C00880,P00247,2025-01-01,2026-08-01,baseline
C00881,P01742,2025-01-01,2026-08-01,baseline
C00882,P00611,2025-01-01,2026-08-01,baseline
C00883,P01270,2025-01-01,2026-08-01,baseline
C00884,P03273,2025-01-01,2026-08-01,baseline
C00885,P04264,2025-01-01,2026-08-01,baseline
C00886,P05913,2025-01-01,2026-08-01,baseline
C00887,P06549,2025-01-01,2026-08-01,baseline
C00888,P04541,2025-01-01,2026-08-01,baseline
C00889,P05289,2025-01-01,2026-08-01,baseline
C00890,P06703,2025-01-01,2026-08-01,baseline
C00891,P06974,2025-01-01,2026-08-01,baseline
C00892,P04650,2025-01-01,2026-08-01,baseline
C00893,P07937,2025-01-01,2026-08-01,baseline
C00894,P00279,2025-01-01,2026-08-01,baseline
C00895,P09778,2025-01-01,2026-08-01,baseline
C00896,P01978,2025-01-01,2026-08-01,baseline
C00897,P03284,2025-01-01,2026-08-01,baseline
C00898,P04971,2025-01-01,2026-08-01,baseline
C00899,P02618,2025-01-01,2026-08-01,baseline
C00900,P05939,2025-01-01,2026-08-01,baseline
C00901,P05728,2025-01-01,2026-08-01,baseline
C00902,P05378,2025-01-01,2026-08-01,baseline
C00903,P08891,2025-01-01,2026-08-01,baseline
C00904,P09588,2025-01-01,2026-08-01,baseline
C00905,P01521,2025-01-01,2026-08-01,baseline
C00906,P00919,2025-01-01,2026-08-01,baseline
C00907,P04020,2025-01-01,2026-08-01,baseline
C00908,P00214,2025-01-01,2026-08-01,baseline
C00909,P09545,2025-01-01,2026-08-01,baseline
C00910,P03818,2025-01-01,2026-08-01,baseline
C00911,P09191,2025-01-01,2026-08-01,baseline
C00912,P05002,2025-01-01,2026-08-01,baseline
C00913,P09843,2025-01-01,2026-08-01,baseline
C00914,P00015,2025-01-01,2026-08-01,baseline
C00915,P01076,2025-01-01,2026-08-01,baseline
C00916,P02884,2025-01-01,2026-08-01,baseline
C00917,P00782,2025-01-01,2026-08-01,baseline
C00918,P05152,2025-01-01,2026-08-01,baseline
C00919,P08934,2025-01-01,2026-08-01,baseline
C00920,P00711,2025-01-01,2026-08-01,baseline
C00921,P04132,2025-01-01,2026-08-01,baseline
C00922,P04658,2025-01-01,2026-08-01,baseline
C00923,P07720,2025-01-01,2026-08-01,baseline
C00924,P02439,2025-01-01,2026-08-01,baseline
C00925,P08057,2025-01-01,2026-08-01,baseline
C00926,P03625,2025-01-01,2026-08-01,baseline
C00927,P02148,2025-01-01,2026-08-01,baseline
C00928,P05264,2025-01-01,2026-08-01,baseline
C00929,P02626,2025-01-01,2026-08-01,baseline
C00930,P02762,2025-01-01,2026-08-01,baseline
C00931,P00598,2025-01-01,2026-08-01,baseline
C00932,P03579,2025-01-01,2026-08-01,baseline
C00933,P08420,2025-01-01,2026-08-01,baseline
C00934,P06509,2025-01-01,2026-08-01,baseline
C00935,P04046,2025-01-01,2026-08-01,baseline
C00936,P01646,2025-01-01,2026-08-01,baseline
C00937,P04715,2025-01-01,2026-08-01,baseline
C00938,P01609,2025-01-01,2026-08-01,baseline
C00939,P05368,2025-01-01,2026-08-01,baseline
C00940,P09609,2025-01-01,2026-08-01,baseline
C00941,P08899,2025-01-01,2026-08-01,baseline
C00942,P05855,2025-01-01,2026-08-01,baseline
C00943,P01160,2025-01-01,2026-08-01,baseline
C00944,P04793,2025-01-01,2026-08-01,baseline
C00945,P09826,2025-01-01,2026-08-01,baseline
C00946,P08431,2025-01-01,2026-08-01,baseline
C00947,P05504,2025-01-01,2026-08-01,baseline
C00948,P04665,2025-01-01,2026-08-01,baseline
C00949,P07056,2025-01-01,2026-08-01,baseline
C00950,P00958,2025-01-01,2026-08-01,baseline
C00951,P07499,2025-01-01,2026-08-01,baseline
C00952,P08931,2025-01-01,2026-08-01,baseline
C00953,P06430,2025-01-01,2026-08-01,baseline
C00954,P00650,2025-01-01,2026-08-01,baseline
C00955,P00440,2025-01-01,2026-08-01,baseline
C00956,P03233,2025-01-01,2026-08-01,baseline
C00957,P04964,2025-01-01,2026-08-01,baseline
C00958,P00553,2025-01-01,2026-08-01,baseline
C00959,P01802,2025-01-01,2026-08-01,baseline
C00960,P01333,2025-01-01,2026-08-01,baseline
C00961,P05038,2025-01-01,2026-08-01,baseline
C00962,P01407,2025-01-01,2026-08-01,baseline
C00963,P01644,2025-01-01,2026-08-01,baseline
C00964,P04276,2025-01-01,2026-08-01,baseline
C00965,P09526,2025-01-01,2026-08-01,baseline
C00966,P02515,2025-01-01,2026-08-01,baseline
C00967,P08959,2025-01-01,2026-08-01,baseline
C00968,P07309,2025-01-01,2026-08-01,baseline
C00969,P08310,2025-01-01,2026-08-01,baseline
C00970,P09814,2025-01-01,2026-08-01,baseline
C00971,P02856,2025-01-01,2026-08-01,baseline
C00972,P02441,2025-01-01,2026-08-01,baseline
C00973,P07105,2025-01-01,2026-08-01,baseline
C00974,P00952,2025-01-01,2026-08-01,baseline
C00975,P03864,2025-01-01,2026-08-01,baseline
C00976,P08608,2025-01-01,2026-08-01,baseline
C00977,P06710,2025-01-01,2026-08-01,baseline
C00978,P01375,2025-01-01,2026-08-01,baseline
C00979,P05438,2025-01-01,2026-08-01,baseline
C00980,P08720,2025-01-01,2026-08-01,baseline
C00981,P05530,2025-01-01,2026-08-01,baseline
C00982,P05358,2025-01-01,2026-08-01,baseline
C00983,P00215,2025-01-01,2026-08-01,baseline
C00984,P06653,2025-01-01,2026-08-01,baseline
C00985,P04179,2025-01-01,2026-08-01,baseline
C00986,P07059,2025-01-01,2026-08-01,baseline
C00987,P03792,2025-01-01,2026-08-01,baseline
C00988,P00337,2025-01-01,2026-08-01,baseline
C00989,P02150,2025-01-01,2026-08-01,baseline
C00990,P07919,2025-01-01,2026-08-01,baseline
C00991,P04632,2025-01-01,2026-08-01,baseline
C00992,P02225,2025-01-01,2026-08-01,baseline
C00993,P07336,2025-01-01,2026-08-01,baseline
C00994,P07134,2025-01-01,2026-08-01,baseline
C00995,P09233,2025-01-01,2026-08-01,baseline
C00996,P03982,2025-01-01,2026-08-01,baseline
C00997,P05230,2025-01-01,2026-08-01,baseline
C00998,P00222,2025-01-01,2026-08-01,baseline
C00999,P08308,2025-01-01,2026-08-01,baseline
