chargeback_id,txn_id,filed_at,reason_code,outcome
CB0062728,T0062728,2026-04-20 22:48:00,fraud,lost
CB0062770,T0062770,2026-04-27 15:48:00,fraud,pending
CB0062782,T0062782,2026-03-21 07:20:00,duplicate,pending
CB0062803,T0062803,2026-03-04 17:36:00,product_not_received,pending
CB0062815,T0062815,2026-01-12 10:49:00,duplicate,lost
CB0062818,T0062818,2026-02-22 18:31:00,credit_not_processed,won
CB0062875,T0062875,2026-04-03 06:41:00,credit_not_processed,lost
CB0062909,T0062909,2026-02-22 04:04:00,duplicate,pending
CB0062923,T0062923,2026-05-24 00:33:00,duplicate,won
CB0062953,T0062953,2026-03-12 15:25:00,fraud,lost
CB0062968,T0062968,2026-01-22 18:31:00,fraud,won
CB0063008,T0063008,2026-05-19 14:12:00,duplicate,won
CB0063101,T0063101,2026-03-22 00:57:00,duplicate,won
CB0063131,T0063131,2026-06-30 16:03:00,duplicate,lost
CB0063162,T0063162,2026-08-09 09:03:00,credit_not_processed,pending
CB0063165,T0063165,2026-04-01 04:47:00,duplicate,pending
CB0063191,T0063191,2026-08-06 22:06:00,credit_not_processed,lost
CB0063251,T0063251,2026-04-08 00:49:00,credit_not_processed,won
CB0063287,T0063287,2026-07-25 09:28:00,product_not_received,won
CB0063317,T0063317,2026-06-29 04:17:00,fraud,lost
CB0063333,T0063333,2026-04-08 10:35:00,credit_not_processed,lost
CB0063469,T0063469,2026-04-23 05:29:00,product_not_received,won
CB0063501,T0063501,2026-03-12 00:40:00,duplicate,won
CB0063570,T0063570,2026-02-08 04:05:00,duplicate,pending
CB0063593,T0063593,2026-02-24 04:00:00,fraud,pending
CB0063615,T0063615,2026-01-10 15:22:00,product_not_received,pending
CB0063724,T0063724,2026-06-24 21:19:00,duplicate,won
CB0063753,T0063753,2026-07-15 13:39:00,duplicate,won
CB0063768,T0063768,2026-06-25 04:39:00,credit_not_processed,won
CB0063771,T0063771,2026-05-21 01:59:00,duplicate,pending
CB0063820,T0063820,2026-04-08 01:11:00,credit_not_processed,pending
CB0063847,T0063847,2026-04-28 07:01:00,product_not_received,won
CB0064069,T0064069,2026-06-24 21:44:00,fraud,pending
CB0064075,T0064075,2026-06-24 08:51:00,duplicate,lost
CB0064152,T0064152,2026-02-02 00:26:00,credit_not_processed,won
CB0064153,T0064153,2026-08-09 18:24:00,fraud,won
CB0064172,T0064172,2026-03-24 22:52:00,product_not_received,won
CB0064208,T0064208,2026-02-16 03:51:00,credit_not_processed,lost
CB0064220,T0064220,2026-06-27 15:18:00,duplicate,pending
CB0064253,T0064253,2026-05-28 09:02:00,credit_not_processed,won
CB0064280,T0064280,2026-01-27 06:35:00,duplicate,lost
CB0064291,T0064291,2026-03-15 16:01:00,duplicate,won
CB0064372,T0064372,2026-04-05 23:02:00,product_not_received,pending
CB0064383,T0064383,2026-06-16 06:30:00,duplicate,pending
CB0064403,T0064403,2026-03-21 17:20:00,fraud,won
CB0064431,T0064431,2026-03-25 00:18:00,product_not_received,lost
CB0064485,T0064485,2026-07-16 20:33:00,product_not_received,won
CB0064514,T0064514,2026-05-25 00:48:00,credit_not_processed,won
CB0064545,T0064545,2026-01-20 08:05:00,product_not_received,lost
CB0064551,T0064551,2026-02-06 10:12:00,product_not_received,pending
CB0064581,T0064581,2026-01-17 09:06:00,product_not_received,pending
CB0064603,T0064603,2026-01-22 16:57:00,duplicate,lost
CB0064627,T0064627,2026-05-21 00:44:00,duplicate,pending
CB0064657,T0064657,2026-04-25 23:47:00,duplicate,lost
CB0064678,T0064678,2026-01-28 20:44:00,fraud,won
CB0064689,T0064689,2026-07-09 17:13:00,product_not_received,lost
CB0064834,T0064834,2026-01-21 14:20:00,product_not_received,pending
CB0064897,T0064897,2026-03-11 16:18:00,credit_not_processed,lost
CB0064909,T0064909,2026-03-22 07:16:00,fraud,pending
CB0064917,T0064917,2026-02-19 18:25:00,fraud,won
CB0064945,T0064945,2026-06-28 11:49:00,credit_not_processed,pending
CB0064946,T0064946,2026-07-09 16:03:00,fraud,won
CB0064996,T0064996,2026-07-31 19:58:00,product_not_received,pending
CB0065035,T0065035,2026-05-14 04:57:00,duplicate,pending
CB0065063,T0065063,2026-03-03 03:30:00,duplicate,lost
CB0065074,T0065074,2026-03-11 03:08:00,credit_not_processed,pending
CB0065125,T0065125,2026-07-20 21:23:00,fraud,lost
CB0065135,T0065135,2026-01-12 07:02:00,credit_not_processed,pending
CB0065291,T0065291,2026-06-13 11:41:00,credit_not_processed,won
CB0065296,T0065296,2026-05-24 00:06:00,credit_not_processed,won
CB0065338,T0065338,2026-04-30 13:32:00,fraud,pending
CB0065372,T0065372,2026-01-28 19:00:00,credit_not_processed,won
CB0065435,T0065435,2026-06-19 18:50:00,fraud,won
CB0065441,T0065441,2026-08-09 03:58:00,credit_not_processed,lost
CB0065447,T0065447,2026-07-12 19:01:00,product_not_received,won
CB0065466,T0065466,2026-06-25 14:39:00,fraud,lost
CB0065537,T0065537,2026-03-31 15:41:00,product_not_received,won
CB0065539,T0065539,2026-05-26 14:53:00,fraud,lost
CB0065792,T0065792,2026-02-18 18:35:00,credit_not_processed,won
CB0065827,T0065827,2026-03-17 16:38:00,product_not_received,lost
CB0065848,T0065848,2026-06-15 01:29:00,credit_not_processed,pending
CB0065857,T0065857,2026-05-04 02:08:00,duplicate,lost
CB0065947,T0065947,2026-04-19 21:53:00,fraud,lost
CB0065950,T0065950,2026-04-12 00:18:00,duplicate,pending
CB0065980,T0065980,2026-05-17 08:10:00,product_not_received,won
CB0065986,T0065986,2026-03-07 11:51:00,product_not_received,won
CB0065987,T0065987,2026-04-14 23:26:00,fraud,lost
CB0066032,T0066032,2026-02-04 23:58:00,fraud,pending
CB0066035,T0066035,2026-05-15 10:05:00,duplicate,lost
CB0066069,T0066069,2026-01-17 19:13:00,credit_not_processed,won
CB0066093,T0066093,2026-03-26 04:37:00,duplicate,won
CB0066106,T0066106,2026-07-04 06:42:00,duplicate,won
CB0066121,T0066121,2026-07-30 22:18:00,duplicate,pending
CB0066136,T0066136,2026-06-01 18:41:00,fraud,won
CB0066151,T0066151,2026-07-26 02:36:00,duplicate,won
CB0066152,T0066152,2026-06-20 21:41:00,product_not_received,lost
CB0066236,T0066236,2026-01-09 08:13:00,credit_not_processed,won
CB0066260,T0066260,2026-06-11 14:48:00,duplicate,lost
CB0066303,T0066303,2026-03-13 22:54:00,fraud,won
CB0066330,T0066330,2026-05-10 00:20:00,fraud,lost
CB0066342,T0066342,2026-02-16 22:23:00,fraud,lost
CB0066392,T0066392,2026-04-06 20:49:00,credit_not_processed,lost
CB0066428,T0066428,2026-07-14 01:51:00,credit_not_processed,won
CB0066441,T0066441,2026-05-25 22:58:00,duplicate,pending
CB0066450,T0066450,2026-03-19 06:21:00,credit_not_processed,won
CB0066451,T0066451,2026-03-20 17:48:00,credit_not_processed,won
CB0066481,T0066481,2026-01-08 02:01:00,credit_not_processed,lost
CB0066496,T0066496,2026-03-30 09:14:00,fraud,won
CB0066508,T0066508,2026-02-28 16:30:00,duplicate,pending
CB0066616,T0066616,2026-02-13 12:00:00,credit_not_processed,pending
CB0066617,T0066617,2026-07-08 01:18:00,fraud,pending
CB0066655,T0066655,2026-07-26 07:11:00,duplicate,pending
CB0066667,T0066667,2026-01-23 20:29:00,duplicate,pending
CB0066671,T0066671,2026-05-20 00:26:00,fraud,lost
CB0066689,T0066689,2026-01-18 18:31:00,credit_not_processed,pending
CB0066730,T0066730,2026-03-20 16:39:00,product_not_received,lost
CB0066745,T0066745,2026-01-17 04:40:00,duplicate,pending
CB0066776,T0066776,2026-03-29 10:01:00,product_not_received,pending
CB0066800,T0066800,2026-06-20 03:35:00,fraud,won
CB0066803,T0066803,2026-06-15 16:05:00,credit_not_processed,pending
CB0066858,T0066858,2026-03-06 00:04:00,duplicate,lost
CB0066872,T0066872,2026-01-19 04:43:00,credit_not_processed,won
CB0066961,T0066961,2026-03-12 20:16:00,duplicate,lost
CB0066970,T0066970,2026-02-07 00:03:00,fraud,lost
CB0067004,T0067004,2026-07-24 19:06:00,product_not_received,won
CB0067036,T0067036,2026-05-06 22:14:00,product_not_received,lost
CB0067068,T0067068,2026-03-28 03:38:00,duplicate,lost
CB0067130,T0067130,2026-08-01 03:50:00,fraud,lost
CB0067170,T0067170,2026-08-02 22:20:00,product_not_received,lost
CB0067183,T0067183,2026-06-03 05:18:00,credit_not_processed,won
CB0067223,T0067223,2026-03-25 10:41:00,fraud,lost
CB0067233,T0067233,2026-04-04 06:45:00,product_not_received,pending
CB0067311,T0067311,2026-05-12 18:01:00,credit_not_processed,lost
CB0067348,T0067348,2026-05-21 21:29:00,duplicate,lost
CB0067381,T0067381,2026-06-11 10:46:00,fraud,lost
CB0067421,T0067421,2026-04-02 16:40:00,fraud,pending
CB0067529,T0067529,2026-03-24 07:34:00,product_not_received,won
CB0067548,T0067548,2026-05-17 00:25:00,product_not_received,won
CB0067624,T0067624,2026-02-19 07:55:00,duplicate,won
CB0067655,T0067655,2026-08-01 22:55:00,credit_not_processed,lost
CB0067750,T0067750,2026-06-22 08:19:00,duplicate,lost
CB0067803,T0067803,2026-02-17 09:20:00,product_not_received,won
CB0067847,T0067847,2026-06-29 09:34:00,duplicate,won
CB0067881,T0067881,2026-07-23 02:28:00,credit_not_processed,lost
CB0067923,T0067923,2026-01-10 15:13:00,duplicate,won
CB0067930,T0067930,2026-05-06 00:48:00,fraud,won
CB0067945,T0067945,2026-02-07 09:55:00,credit_not_processed,pending
CB0067959,T0067959,2026-01-14 11:33:00,duplicate,lost
CB0068056,T0068056,2026-05-17 13:29:00,product_not_received,lost
CB0068174,T0068174,2026-07-24 07:00:00,fraud,lost
CB0068271,T0068271,2026-07-24 06:46:00,product_not_received,won
CB0068280,T0068280,2026-04-21 18:39:00,product_not_received,lost
CB0068282,T0068282,2026-02-03 04:23:00,duplicate,pending
CB0068374,T0068374,2026-06-10 14:28:00,product_not_received,pending
CB0068375,T0068375,2026-06-15 14:16:00,fraud,pending
CB0068403,T0068403,2026-03-09 19:10:00,duplicate,pending
CB0068405,T0068405,2026-07-24 18:27:00,fraud,lost
CB0068427,T0068427,2026-07-10 02:09:00,product_not_received,pending
CB0068439,T0068439,2026-07-01 18:20:00,fraud,won
CB0068487,T0068487,2026-02-06 06:39:00,fraud,lost
CB0068516,T0068516,2026-01-14 08:11:00,product_not_received,pending
CB0068665,T0068665,2026-02-14 23:21:00,credit_not_processed,pending
CB0068682,T0068682,2026-06-24 04:14:00,product_not_received,won
CB0068721,T0068721,2026-03-10 14:42:00,credit_not_processed,pending
CB0068761,T0068761,2026-05-23 05:08:00,product_not_received,lost
CB0068787,T0068787,2026-04-16 19:12:00,duplicate,pending
CB0068803,T0068803,2026-04-19 11:46:00,fraud,won
CB0068947,T0068947,2026-02-22 00:37:00,product_not_received,lost
CB0069024,T0069024,2026-04-18 16:02:00,duplicate,pending
CB0069214,T0069214,2026-05-05 13:34:00,product_not_received,pending
CB0069348,T0069348,2026-05-28 07:57:00,credit_not_processed,pending
CB0069351,T0069351,2026-05-20 09:53:00,product_not_received,pending
CB0069371,T0069371,2026-02-01 17:22:00,fraud,pending
CB0069414,T0069414,2026-04-01 01:13:00,fraud,pending
CB0069416,T0069416,2026-02-19 06:29:00,product_not_received,lost
CB0069441,T0069441,2026-03-01 12:19:00,credit_not_processed,won
CB0069466,T0069466,2026-04-16 01:22:00,product_not_received,lost
CB0069467,T0069467,2026-01-05 11:39:00,duplicate,lost
CB0069506,T0069506,2026-07-15 01:25:00,credit_not_processed,lost
CB0069517,T0069517,2026-04-07 08:51:00,credit_not_processed,pending
CB0069660,T0069660,2026-03-14 00:28:00,fraud,won
CB0069666,T0069666,2026-03-01 17:32:00,product_not_received,won
CB0069682,T0069682,2026-01-27 16:17:00,duplicate,lost
CB0069735,T0069735,2026-05-21 09:39:00,product_not_received,lost
CB0069748,T0069748,2026-07-23 16:03:00,credit_not_processed,lost
CB0069850,T0069850,2026-04-02 00:21:00,credit_not_processed,pending
CB0069856,T0069856,2026-07-01 09:44:00,duplicate,lost
CB0069873,T0069873,2026-06-26 12:42:00,credit_not_processed,pending
CB0069896,T0069896,2026-05-09 00:01:00,duplicate,pending
CB0069940,T0069940,2026-04-25 00:52:00,fraud,pending
CB0069951,T0069951,2026-03-22 02:06:00,product_not_received,pending
CB0070007,T0070007,2026-03-13 15:26:00,duplicate,lost
CB0070017,T0070017,2026-04-11 12:57:00,product_not_received,won
CB0070024,T0070024,2026-04-29 18:22:00,duplicate,lost
CB0070060,T0070060,2026-05-09 17:17:00,product_not_received,lost
CB0070122,T0070122,2026-04-22 00:23:00,product_not_received,pending
CB0070138,T0070138,2026-04-26 15:27:00,duplicate,pending
CB0070175,T0070175,2026-08-03 02:35:00,credit_not_processed,lost
CB0070192,T0070192,2026-05-27 17:29:00,product_not_received,pending
CB0070211,T0070211,2026-07-07 06:21:00,fraud,won
CB0070231,T0070231,2026-07-28 03:00:00,duplicate,lost
CB0070245,T0070245,2026-06-24 12:45:00,fraud,lost
CB0070328,T0070328,2026-07-11 17:52:00,duplicate,won
CB0070381,T0070381,2026-03-29 23:27:00,fraud,pending
CB0070445,T0070445,2026-07-17 18:17:00,credit_not_processed,pending
CB0070522,T0070522,2026-02-24 07:37:00,credit_not_processed,pending
CB0070568,T0070568,2026-07-21 05:00:00,fraud,won
CB0070757,T0070757,2026-06-07 23:33:00,duplicate,won
CB0070830,T0070830,2026-07-29 01:57:00,fraud,pending
CB0070861,T0070861,2026-05-23 10:11:00,product_not_received,pending
CB0070865,T0070865,2026-03-14 11:05:00,credit_not_processed,lost
CB0070886,T0070886,2026-03-22 22:24:00,credit_not_processed,pending
CB0070907,T0070907,2026-04-05 07:33:00,product_not_received,pending
CB0071030,T0071030,2026-04-10 05:52:00,fraud,lost
CB0071032,T0071032,2026-04-15 14:32:00,product_not_received,won
CB0071037,T0071037,2026-06-15 00:48:00,product_not_received,pending
CB0071070,T0071070,2026-03-16 19:35:00,duplicate,won
CB0071096,T0071096,2026-02-23 00:21:00,fraud,lost
CB0071107,T0071107,2026-04-19 23:03:00,duplicate,lost
CB0071142,T0071142,2026-06-30 17:23:00,product_not_received,pending
CB0071153,T0071153,2026-01-15 17:14:00,fraud,won
CB0071191,T0071191,2026-02-22 07:55:00,fraud,won
CB0071207,T0071207,2026-03-20 04:21:00,fraud,won
CB0071251,T0071251,2026-08-02 15:17:00,credit_not_processed,won
CB0071290,T0071290,2026-01-27 19:32:00,fraud,pending
CB0071315,T0071315,2026-05-21 08:30:00,product_not_received,pending
CB0071323,T0071323,2026-07-31 18:50:00,duplicate,won
CB0071382,T0071382,2026-07-13 21:43:00,fraud,won
CB0071390,T0071390,2026-05-01 21:20:00,credit_not_processed,won
CB0071451,T0071451,2026-02-01 13:29:00,credit_not_processed,pending
CB0071454,T0071454,2026-05-25 04:42:00,duplicate,pending
CB0071455,T0071455,2026-02-16 01:27:00,product_not_received,won
CB0071564,T0071564,2026-02-14 00:32:00,product_not_received,lost
CB0071625,T0071625,2026-06-10 22:37:00,duplicate,pending
CB0071641,T0071641,2026-05-31 20:37:00,duplicate,pending
CB0071649,T0071649,2026-06-17 14:12:00,credit_not_processed,pending
CB0071679,T0071679,2026-02-14 06:43:00,credit_not_processed,won
CB0071695,T0071695,2026-06-04 00:22:00,product_not_received,lost
CB0071794,T0071794,2026-07-26 11:54:00,product_not_received,pending
CB0071808,T0071808,2026-04-24 04:33:00,product_not_received,won
CB0071861,T0071861,2026-04-22 08:23:00,fraud,won
CB0071880,T0071880,2026-06-19 16:45:00,product_not_received,won
CB0071881,T0071881,2026-07-28 01:51:00,product_not_received,won
CB0071938,T0071938,2026-01-11 17:40:00,product_not_received,pending
CB0071989,T0071989,2026-06-24 00:17:00,product_not_received,lost
CB0072070,T0072070,2026-02-10 11:11:00,fraud,won
CB0072110,T0072110,2026-03-22 20:42:00,fraud,lost
CB0072162,T0072162,2026-04-01 19:40:00,product_not_received,pending
CB0072289,T0072289,2026-07-06 05:37:00,product_not_received,pending
CB0072309,T0072309,2026-06-28 09:45:00,credit_not_processed,pending
CB0072330,T0072330,2026-03-14 23:08:00,fraud,won
CB0072365,T0072365,2026-05-22 13:23:00,product_not_received,won
CB0072399,T0072399,2026-03-14 17:51:00,credit_not_processed,won
CB0072425,T0072425,2026-01-16 00:01:00,credit_not_processed,won
CB0072426,T0072426,2026-03-30 19:28:00,fraud,lost
CB0072483,T0072483,2026-07-20 14:27:00,duplicate,lost
CB0072484,T0072484,2026-05-24 01:37:00,product_not_received,lost
CB0072497,T0072497,2026-06-25 00:58:00,fraud,lost
CB0072546,T0072546,2026-07-07 17:32:00,duplicate,lost
CB0072554,T0072554,2026-05-02 00:59:00,credit_not_processed,won
CB0072555,T0072555,2026-04-16 15:04:00,duplicate,lost
CB0072587,T0072587,2026-05-22 01:24:00,fraud,won
CB0072614,T0072614,2026-03-07 15:24:00,duplicate,lost
CB0072623,T0072623,2026-07-07 23:45:00,duplicate,won
CB0072656,T0072656,2026-01-21 04:05:00,duplicate,pending
CB0072663,T0072663,2026-04-26 00:05:00,fraud,lost
CB0072667,T0072667,2026-02-18 05:43:00,fraud,won
CB0072716,T0072716,2026-07-08 02:18:00,credit_not_processed,pending
CB0072738,T0072738,2026-06-21 04:34:00,fraud,lost
CB0072843,T0072843,2026-07-03 09:57:00,fraud,pending
CB0072850,T0072850,2026-03-06 22:33:00,duplicate,won
CB0072869,T0072869,2026-07-21 14:27:00,product_not_received,lost
CB0072877,T0072877,2026-05-15 13:35:00,duplicate,lost
CB0072947,T0072947,2026-06-11 23:46:00,fraud,lost
CB0072973,T0072973,2026-07-07 20:15:00,product_not_received,lost
CB0073009,T0073009,2026-04-01 09:55:00,product_not_received,won
CB0073071,T0073071,2026-05-29 10:38:00,duplicate,won
CB0073162,T0073162,2026-08-05 01:41:00,duplicate,lost
CB0073170,T0073170,2026-06-22 08:25:00,fraud,lost
CB0073240,T0073240,2026-07-17 02:16:00,fraud,pending
CB0073251,T0073251,2026-06-16 19:00:00,duplicate,pending
CB0073253,T0073253,2026-04-28 13:20:00,fraud,pending
CB0073414,T0073414,2026-06-19 08:18:00,product_not_received,pending
CB0073527,T0073527,2026-07-09 14:35:00,product_not_received,lost
CB0073544,T0073544,2026-02-03 02:36:00,credit_not_processed,lost
CB0073586,T0073586,2026-07-01 01:32:00,product_not_received,pending
CB0073660,T0073660,2026-04-22 21:17:00,fraud,lost
CB0073669,T0073669,2026-02-28 15:24:00,duplicate,lost
CB0073702,T0073702,2026-04-30 09:22:00,product_not_received,pending
CB0073710,T0073710,2026-05-02 00:34:00,fraud,pending
CB0073733,T0073733,2026-06-23 19:31:00,fraud,pending
CB0073735,T0073735,2026-03-13 15:06:00,duplicate,won
CB0073781,T0073781,2026-01-05 11:49:00,fraud,won
CB0073811,T0073811,2026-03-21 19:52:00,fraud,pending
CB0073821,T0073821,2026-04-26 19:08:00,fraud,lost
CB0073892,T0073892,2026-04-10 12:44:00,credit_not_processed,won
CB0073912,T0073912,2026-04-30 22:51:00,duplicate,won
CB0073960,T0073960,2026-04-10 04:54:00,product_not_received,lost
CB0073969,T0073969,2026-04-15 17:59:00,credit_not_processed,pending
CB0074040,T0074040,2026-02-07 15:02:00,credit_not_processed,won
CB0074052,T0074052,2026-03-07 00:04:00,duplicate,lost
CB0074053,T0074053,2026-05-14 13:48:00,fraud,pending
CB0074094,T0074094,2026-07-02 10:03:00,fraud,lost
CB0074123,T0074123,2026-03-17 21:21:00,credit_not_processed,won
CB0074159,T0074159,2026-07-15 14:16:00,credit_not_processed,pending
CB0074197,T0074197,2026-06-13 03:15:00,duplicate,won
CB0074204,T0074204,2026-04-09 12:38:00,fraud,lost
CB0074262,T0074262,2026-06-11 01:58:00,fraud,pending
CB0074360,T0074360,2026-06-19 00:26:00,duplicate,won
CB0074414,T0074414,2026-05-05 22:58:00,product_not_received,lost
CB0074425,T0074425,2026-06-02 05:01:00,fraud,pending
CB0074438,T0074438,2026-02-20 12:52:00,fraud,lost
CB0074440,T0074440,2026-04-06 14:19:00,credit_not_processed,won
CB0074442,T0074442,2026-02-16 06:47:00,credit_not_processed,lost
CB0074448,T0074448,2026-01-29 03:51:00,fraud,pending
CB0074450,T0074450,2026-05-28 20:02:00,fraud,lost
CB0074467,T0074467,2026-04-04 11:24:00,product_not_received,pending
CB0074512,T0074512,2026-03-29 17:25:00,fraud,lost
CB0074520,T0074520,2026-07-02 00:57:00,credit_not_processed,won
CB0074545,T0074545,2026-03-25 21:02:00,credit_not_processed,pending
CB0074565,T0074565,2026-04-29 01:34:00,duplicate,won
CB0074647,T0074647,2026-07-19 04:20:00,fraud,won
CB0074651,T0074651,2026-08-02 11:24:00,product_not_received,pending
CB0074675,T0074675,2026-04-22 18:55:00,duplicate,lost
CB0074703,T0074703,2026-01-27 15:48:00,credit_not_processed,lost
CB0074731,T0074731,2026-07-07 10:44:00,duplicate,pending
CB0074777,T0074777,2026-01-22 03:39:00,fraud,pending
CB0074953,T0074953,2026-03-22 01:51:00,duplicate,pending
CB0074993,T0074993,2026-05-08 00:39:00,credit_not_processed,pending
CB0075030,T0075030,2026-07-27 01:27:00,duplicate,lost
CB0075033,T0075033,2026-06-22 14:45:00,duplicate,lost
CB0075126,T0075126,2026-04-13 19:15:00,duplicate,lost
CB0075220,T0075220,2026-05-04 18:21:00,duplicate,pending
CB0075251,T0075251,2026-04-05 06:37:00,fraud,lost
CB0075322,T0075322,2026-07-09 17:43:00,product_not_received,won
CB0075439,T0075439,2026-04-06 00:14:00,credit_not_processed,won
CB0075473,T0075473,2026-01-14 02:33:00,fraud,lost
CB0075554,T0075554,2026-01-20 03:15:00,product_not_received,pending
CB0075604,T0075604,2026-03-28 20:58:00,fraud,lost
CB0075708,T0075708,2026-05-17 01:55:00,duplicate,won
CB0075714,T0075714,2026-05-21 10:51:00,fraud,pending
CB0075767,T0075767,2026-01-21 11:50:00,duplicate,pending
CB0075788,T0075788,2026-05-05 22:25:00,fraud,pending
CB0075795,T0075795,2026-02-05 08:12:00,duplicate,lost
CB0075807,T0075807,2026-06-17 20:35:00,duplicate,pending
CB0075864,T0075864,2026-02-25 12:36:00,product_not_received,won
CB0075891,T0075891,2026-04-02 17:40:00,duplicate,lost
CB0075901,T0075901,2026-05-25 10:50:00,credit_not_processed,lost
CB0075984,T0075984,2026-05-01 17:55:00,product_not_received,lost
CB0076043,T0076043,2026-04-04 06:18:00,product_not_received,lost
CB0076046,T0076046,2026-07-16 03:51:00,product_not_received,pending
CB0076047,T0076047,2026-02-17 04:06:00,fraud,won
CB0076049,T0076049,2026-05-11 10:13:00,fraud,pending
CB0076079,T0076079,2026-06-05 01:59:00,product_not_received,won
CB0076095,T0076095,2026-07-30 05:36:00,credit_not_processed,pending
CB0076098,T0076098,2026-06-20 04:43:00,product_not_received,pending
CB0076124,T0076124,2026-02-03 07:32:00,duplicate,lost
CB0076131,T0076131,2026-07-20 20:52:00,fraud,pending
CB0076198,T0076198,2026-07-02 06:23:00,fraud,pending
CB0076231,T0076231,2026-05-25 03:22:00,duplicate,won
CB0076302,T0076302,2026-04-23 12:55:00,product_not_received,pending
CB0076352,T0076352,2026-02-10 08:31:00,fraud,won
CB0076354,T0076354,2026-06-03 14:37:00,fraud,lost
CB0076420,T0076420,2026-05-29 05:19:00,product_not_received,lost
CB0076565,T0076565,2026-03-22 00:31:00,fraud,lost
CB0076566,T0076566,2026-02-10 01:59:00,fraud,pending
CB0076638,T0076638,2026-03-13 14:51:00,product_not_received,pending
CB0076684,T0076684,2026-02-10 10:11:00,duplicate,won
CB0076685,T0076685,2026-06-24 06:33:00,fraud,pending
CB0076758,T0076758,2026-02-27 04:46:00,duplicate,won
CB0076783,T0076783,2026-02-17 07:24:00,credit_not_processed,lost
CB0076809,T0076809,2026-03-30 00:46:00,duplicate,pending
CB0076811,T0076811,2026-03-05 20:55:00,fraud,pending
CB0076816,T0076816,2026-07-27 00:55:00,duplicate,lost
CB0076822,T0076822,2026-03-23 06:34:00,credit_not_processed,won
CB0076922,T0076922,2026-06-25 21:27:00,fraud,pending
CB0077030,T0077030,2026-03-22 07:07:00,product_not_received,pending
CB0077058,T0077058,2026-07-10 19:17:00,fraud,pending
CB0077098,T0077098,2026-03-15 19:34:00,credit_not_processed,pending
CB0077108,T0077108,2026-05-18 00:53:00,credit_not_processed,lost
CB0077152,T0077152,2026-07-16 07:12:00,credit_not_processed,lost
CB0077214,T0077214,2026-02-01 09:24:00,credit_not_processed,lost
CB0077216,T0077216,2026-04-25 16:48:00,duplicate,lost
CB0077235,T0077235,2026-04-15 10:14:00,product_not_received,pending
CB0077255,T0077255,2026-05-01 05:27:00,fraud,won
CB0077263,T0077263,2026-07-15 22:00:00,product_not_received,pending
CB0077316,T0077316,2026-02-20 21:03:00,product_not_received,won
CB0077318,T0077318,2026-04-03 00:05:00,fraud,pending
CB0077382,T0077382,2026-04-22 12:29:00,fraud,won
CB0077400,T0077400,2026-06-22 23:51:00,duplicate,lost
CB0077410,T0077410,2026-06-18 03:14:00,fraud,pending
CB0077432,T0077432,2026-05-04 15:19:00,product_not_received,won
CB0077446,T0077446,2026-08-07 11:21:00,duplicate,pending
CB0077518,T0077518,2026-05-10 04:17:00,duplicate,pending
CB0077529,T0077529,2026-05-29 03:48:00,product_not_received,won
CB0077579,T0077579,2026-04-09 09:15:00,credit_not_processed,pending
CB0077581,T0077581,2026-02-04 21:38:00,product_not_received,pending
CB0077631,T0077631,2026-06-11 15:58:00,credit_not_processed,pending
CB0077780,T0077780,2026-06-03 14:03:00,duplicate,pending
CB0077793,T0077793,2026-03-15 00:27:00,fraud,lost
CB0077864,T0077864,2026-06-26 15:35:00,credit_not_processed,lost
CB0077878,T0077878,2026-04-24 12:24:00,product_not_received,won
CB0077927,T0077927,2026-03-29 01:19:00,duplicate,won
CB0077955,T0077955,2026-03-17 10:40:00,credit_not_processed,won
CB0077983,T0077983,2026-05-31 03:24:00,credit_not_processed,pending
CB0078000,T0078000,2026-07-14 03:15:00,credit_not_processed,lost
CB0078058,T0078058,2026-06-20 10:48:00,product_not_received,lost
CB0078075,T0078075,2026-04-07 18:24:00,credit_not_processed,lost
CB0078124,T0078124,2026-04-29 02:35:00,product_not_received,pending
CB0078129,T0078129,2026-03-17 23:47:00,product_not_received,pending
CB0078130,T0078130,2026-07-21 09:54:00,credit_not_processed,won
CB0078152,T0078152,2026-01-15 07:23:00,duplicate,pending
CB0078253,T0078253,2026-03-01 01:31:00,duplicate,lost
CB0078255,T0078255,2026-03-19 19:26:00,fraud,won
CB0078306,T0078306,2026-05-31 19:18:00,product_not_received,pending
CB0078334,T0078334,2026-07-04 00:39:00,duplicate,lost
CB0078365,T0078365,2026-03-12 10:02:00,product_not_received,lost
CB0078398,T0078398,2026-04-06 09:18:00,duplicate,pending
CB0078422,T0078422,2026-01-09 11:11:00,fraud,lost
CB0078753,T0078753,2026-07-28 16:55:00,duplicate,won
CB0078762,T0078762,2026-04-15 00:19:00,credit_not_processed,pending
CB0078797,T0078797,2026-07-26 16:35:00,duplicate,lost
CB0078832,T0078832,2026-06-04 00:55:00,credit_not_processed,lost
CB0078846,T0078846,2026-03-05 00:37:00,fraud,lost
CB0078885,T0078885,2026-01-12 07:37:00,product_not_received,lost
CB0078897,T0078897,2026-03-12 05:21:00,fraud,pending
CB0078911,T0078911,2026-07-02 07:57:00,duplicate,lost
CB0078948,T0078948,2026-05-01 19:42:00,duplicate,pending
CB0078962,T0078962,2026-04-25 22:27:00,fraud,pending
CB0078987,T0078987,2026-05-19 15:48:00,fraud,pending
CB0079006,T0079006,2026-02-24 20:38:00,fraud,pending
CB0079031,T0079031,2026-07-17 11:05:00,credit_not_processed,pending
