txn_id,customer_id,device_id,payment_instrument_id,amount,timestamp,merchant_category,status,ground_truth_behavior
T0000302,C04255,D00385,P08525,1411.37,2026-03-31 03:00:00,electronics,success,NORMAL
T0000303,C03997,D00080,P08510,11371.28,2026-05-21 12:32:00,electronics,success,NORMAL
T0000304,C00364,D04365,P03158,4777.95,2026-01-12 03:02:00,grocery,success,NORMAL
T0000305,C09114,D04957,P09052,9802.32,2026-06-27 02:00:00,food,success,NORMAL
T0000306,C02825,D02882,P08457,1045.39,2026-07-09 19:28:00,food,success,NORMAL
T0000307,C06778,D01766,P02839,1378.29,2026-05-19 01:37:00,grocery,success,NORMAL
T0000308,C00567,D01571,P06777,4800.68,2026-01-07 16:29:00,food,success,NORMAL
T0000309,C03999,D02081,P03256,10740.81,2026-03-13 17:56:00,fashion,success,NORMAL
T0000310,C09163,D02346,P05826,1600.58,2026-01-19 23:59:00,fashion,success,NORMAL
T0000311,C03044,D00493,P08891,801.91,2026-06-10 01:18:00,food,success,NORMAL
T0000312,C04998,D01944,P03982,850.01,2026-06-10 03:07:00,fashion,success,NORMAL
T0000313,C01522,D01239,P03557,548.18,2026-06-12 15:57:00,grocery,success,NORMAL
T0000314,C09170,D02089,P06151,2999.0,2026-05-16 18:26:00,travel,success,ABUSIVE
T0000315,C05748,D04968,P02554,496.7,2026-06-10 05:26:00,travel,success,NORMAL
T0000316,C02573,D00809,P05242,449.81,2026-05-25 05:32:00,fashion,success,NORMAL
T0000317,C07160,D00087,P03538,2409.03,2026-02-22 00:34:00,fashion,success,ABUSIVE
T0000318,C07723,D04611,P04486,460.92,2026-06-16 22:38:00,travel,success,NORMAL
T0000319,C08176,D04050,P06161,7581.57,2026-01-28 10:24:00,food,success,NORMAL
T0000320,C08355,D03793,P06227,2533.24,2026-04-04 22:37:00,fashion,success,NORMAL
T0000321,C05113,D02266,P05671,1285.75,2026-04-22 05:27:00,electronics,success,NORMAL
T0000322,C04562,D04374,P01487,326.74,2026-04-09 00:56:00,travel,success,NORMAL
T0000323,C00929,D02676,P05415,1699.0,2026-04-01 14:16:00,electronics,success,ABUSIVE
T0000324,C04082,D00563,P06733,10791.38,2026-04-28 23:32:00,electronics,success,NORMAL
T0000325,C05864,D02919,P07336,299.54,2026-07-23 04:37:00,fashion,success,NORMAL
T0000326,C03922,D04126,P02750,5455.71,2026-06-27 12:23:00,fashion,success,NORMAL
T0000327,C05604,D03733,P02129,10835.43,2026-05-25 19:42:00,fashion,success,ABUSIVE
T0000328,C07200,D01727,P09715,260.87,2026-06-09 02:31:00,fashion,success,NORMAL
T0000329,C08895,D00091,P03751,5184.37,2026-01-24 12:25:00,grocery,success,NORMAL
T0000330,C07024,D00463,P07135,7748.61,2026-06-23 02:18:00,grocery,success,NORMAL
T0000331,C09596,D00736,P05193,922.95,2026-06-20 01:36:00,grocery,success,NORMAL
T0000332,C07515,D02259,P05370,569.48,2026-02-24 03:10:00,travel,success,NORMAL
T0000333,C01513,D04060,P02726,883.64,2026-06-19 18:29:00,travel,success,NORMAL
T0000334,C09606,D04390,P09571,751.99,2026-06-03 17:37:00,grocery,success,NORMAL
T0000335,C04284,D04578,P07941,2493.71,2026-03-20 19:32:00,food,success,NORMAL
T0000336,C03944,D02970,P05081,10874.39,2026-01-16 22:36:00,grocery,success,NORMAL
T0000337,C08864,D03419,P09770,558.69,2026-05-04 14:58:00,grocery,success,NORMAL
T0000338,C05194,D02255,P03938,5381.09,2026-07-14 16:12:00,food,success,ABUSIVE
T0000339,C00388,D00765,P03774,343.5,2026-06-08 12:38:00,food,success,NORMAL
T0000340,C05007,D01319,P01396,2999.0,2026-04-06 12:27:00,electronics,success,ABUSIVE
T0000341,C01833,D04028,P08818,733.92,2026-07-08 04:13:00,fashion,success,NORMAL
T0000342,C08729,D01021,P02287,7866.0,2026-05-20 16:33:00,electronics,success,NORMAL
T0000343,C08692,D02899,P00930,795.37,2026-02-03 07:44:00,grocery,success,NORMAL
T0000344,C01024,D01163,P02547,508.21,2026-06-03 19:03:00,food,success,NORMAL
T0000345,C00450,D04885,P00029,1599.0,2026-04-19 11:09:00,food,success,ABUSIVE
T0000346,C06876,D02531,P08766,2825.3,2026-03-11 21:13:00,travel,success,NORMAL
T0000347,C00307,D01961,P09473,10370.55,2026-04-14 09:24:00,travel,success,NORMAL
T0000348,C04940,D01170,P01325,1078.31,2026-06-29 10:51:00,grocery,success,NORMAL
T0000349,C00008,D04284,P01662,9055.44,2026-07-09 12:04:00,electronics,success,NORMAL
T0000350,C01843,D03381,P04751,782.04,2026-03-06 00:01:00,food,success,NORMAL
T0000351,C07592,D02931,P03898,4766.74,2026-05-23 21:00:00,travel,success,NORMAL
T0000352,C02694,D02444,P00838,559.1,2026-07-30 19:45:00,fashion,success,NORMAL
T0000353,C04906,D04558,P05494,6902.25,2026-01-16 17:50:00,electronics,success,NORMAL
T0000354,C02258,D04162,P03958,9057.17,2026-04-14 14:46:00,grocery,success,NORMAL
T0000355,C03013,D04785,P09224,1642.56,2026-03-25 01:51:00,travel,success,NORMAL
T0000356,C04294,D04871,P02207,4793.25,2026-01-21 16:24:00,travel,success,NORMAL
T0000357,C01585,D02451,P01000,324.59,2026-05-09 07:14:00,electronics,success,NORMAL
T0000358,C08502,D02327,P09158,5291.57,2026-06-26 08:00:00,food,success,ABUSIVE
T0000359,C05065,D01770,P08530,9015.17,2026-07-23 09:17:00,electronics,success,NORMAL
T0000360,C01699,D01879,P09903,11279.71,2026-06-01 00:58:00,grocery,success,NORMAL
T0000361,C04774,D01558,P04020,10601.29,2026-06-27 03:01:00,travel,success,NORMAL
T0000362,C05019,D01334,P06260,9607.4,2026-03-26 02:50:00,grocery,success,NORMAL
T0000363,C02523,D02385,P06476,2501.81,2026-05-10 14:42:00,food,success,NORMAL
T0000364,C01804,D01554,P02607,5494.08,2026-02-08 12:00:00,food,success,NORMAL
T0000365,C04746,D01169,P05743,907.81,2026-05-02 08:52:00,food,success,NORMAL
T0000366,C08190,D00267,P05282,8846.12,2026-06-27 01:13:00,travel,success,NORMAL
T0000367,C04473,D00983,P01170,937.47,2026-03-28 02:59:00,travel,success,NORMAL
T0000368,C09324,D03366,P07946,8523.19,2026-05-25 02:09:00,food,success,NORMAL
T0000369,C08579,D02416,P03172,8976.74,2026-04-08 05:07:00,travel,success,NORMAL
T0000370,C06400,D02379,P09474,1096.84,2026-02-11 08:02:00,grocery,success,NORMAL
T0000371,C06917,D04143,P03576,717.07,2026-07-24 03:03:00,electronics,success,NORMAL
T0000372,C08343,D00602,P08319,891.76,2026-03-29 04:49:00,travel,success,NORMAL
T0000373,C08645,D02511,P08676,9864.86,2026-06-21 09:40:00,travel,success,NORMAL
T0000374,C05619,D00086,P08673,2552.25,2026-02-23 02:05:00,electronics,success,NORMAL
T0000375,C08585,D02760,P09183,8744.14,2026-02-24 17:48:00,electronics,success,NORMAL
T0000376,C04789,D02283,P02811,917.09,2026-03-25 10:52:00,electronics,success,NORMAL
T0000377,C06068,D02045,P01928,858.52,2026-01-27 13:26:00,travel,success,NORMAL
T0000378,C07653,D01846,P09367,871.01,2026-05-14 06:25:00,travel,success,NORMAL
T0000379,C05637,D03461,P03403,9996.19,2026-06-26 16:25:00,electronics,success,NORMAL
T0000380,C02571,D01333,P04355,1475.85,2026-02-08 18:26:00,travel,success,NORMAL
T0000381,C06060,D00485,P02966,960.24,2026-04-04 05:48:00,grocery,success,NORMAL
T0000382,C02737,D04601,P09608,985.28,2026-01-22 08:50:00,electronics,success,NORMAL
T0000383,C08686,D01281,P03632,7189.11,2026-03-10 05:54:00,food,success,ABUSIVE
T0000384,C08469,D04877,P06449,2608.75,2026-02-14 06:36:00,electronics,success,NORMAL
T0000385,C02506,D00003,P05419,311.18,2026-03-09 02:48:00,fashion,success,NORMAL
T0000386,C06660,D04461,P09426,11175.2,2026-06-27 22:05:00,electronics,success,NORMAL
T0000387,C01943,D01536,P04345,898.63,2026-04-15 14:12:00,food,success,NORMAL
T0000388,C08228,D03303,P06780,1278.6,2026-06-17 23:00:00,food,success,NORMAL
T0000389,C05408,D03117,P00473,2681.07,2026-01-12 22:27:00,food,success,NORMAL
T0000390,C08469,D04298,P07846,499.99,2026-04-14 21:27:00,travel,success,NORMAL
T0000391,C09896,D03981,P04753,330.51,2026-02-14 22:54:00,electronics,success,NORMAL
T0000392,C07099,D02805,P08779,10033.29,2026-07-02 09:31:00,electronics,success,NORMAL
T0000393,C04487,D01276,P01218,11162.77,2026-02-27 08:40:00,electronics,success,NORMAL
T0000394,C09800,D04015,P08695,8732.66,2026-02-25 21:41:00,travel,success,NORMAL
T0000395,C04832,D02956,P07370,4351.27,2026-04-12 22:09:00,grocery,success,NORMAL
T0000396,C08481,D04039,P08514,332.94,2026-01-01 19:09:00,food,success,NORMAL
T0000397,C03181,D03662,P01640,1592.12,2026-06-19 10:01:00,travel,success,NORMAL
T0000398,C09830,D04725,P02474,909.28,2026-07-18 11:19:00,fashion,success,NORMAL
T0000399,C08524,D03388,P00637,897.9,2026-02-16 11:06:00,travel,success,NORMAL
T0000400,C03354,D03274,P04541,992.84,2026-01-19 23:31:00,travel,success,NORMAL
T0000401,C01212,D02353,P03009,817.0,2026-07-19 11:55:00,electronics,success,NORMAL
T0000402,C07917,D02699,P05459,873.09,2026-04-01 03:46:00,grocery,success,NORMAL
T0000403,C01062,D04300,P02542,916.31,2026-05-19 03:27:00,electronics,success,NORMAL
T0000404,C08148,D01540,P03096,444.56,2026-07-11 05:53:00,grocery,success,NORMAL
T0000405,C01945,D04458,P01708,259.23,2026-07-23 21:50:00,travel,success,NORMAL
T0000406,C01455,D03762,P07903,2686.13,2026-06-13 23:48:00,fashion,success,NORMAL
T0000407,C00355,D01086,P08715,7912.59,2026-06-04 16:27:00,travel,success,NORMAL
T0000408,C05439,D03502,P05277,1040.51,2026-04-05 04:26:00,travel,success,NORMAL
T0000409,C05594,D01605,P04853,1016.97,2026-03-23 15:37:00,electronics,success,NORMAL
T0000410,C03110,D03861,P00909,1021.28,2026-03-31 08:34:00,food,success,NORMAL
T0000411,C05090,D04521,P03816,1499.0,2026-04-19 15:15:00,food,success,ABUSIVE
T0000412,C09702,D01675,P04126,555.25,2026-04-08 05:03:00,travel,success,NORMAL
T0000413,C00008,D04284,P01662,1362.92,2026-07-11 00:40:00,travel,success,NORMAL
T0000414,C03857,D04168,P08090,8101.92,2026-05-02 00:42:00,fashion,success,NORMAL
T0000415,C04210,D02967,P08222,487.94,2026-04-18 16:23:00,food,success,NORMAL
T0000416,C03748,D01028,P06574,869.89,2026-02-07 23:40:00,food,success,NORMAL
T0000417,C07944,D00528,P00647,4251.89,2026-06-04 21:57:00,grocery,success,NORMAL
T0000418,C05181,D04538,P09452,502.14,2026-05-05 07:57:00,fashion,success,NORMAL
T0000419,C07585,D00662,P08704,11383.05,2026-06-18 10:28:00,travel,success,NORMAL
T0000420,C02652,D02224,P05517,5003.06,2026-04-07 00:53:00,food,success,NORMAL
T0000421,C03377,D00046,P05706,1652.37,2026-06-25 22:41:00,travel,success,NORMAL
T0000422,C06158,D00111,P07784,2241.23,2026-06-15 12:20:00,grocery,success,NORMAL
T0000423,C02692,D03737,P06005,564.66,2026-03-22 20:47:00,electronics,success,NORMAL
T0000424,C08165,D04659,P00044,801.45,2026-03-07 02:44:00,travel,success,NORMAL
T0000425,C08243,D00438,P03497,751.62,2026-05-11 01:24:00,electronics,success,NORMAL
T0000426,C07825,D02831,P08162,512.96,2026-07-01 18:30:00,travel,success,NORMAL
T0000427,C06804,D03678,P04569,1032.33,2026-01-26 07:12:00,fashion,success,NORMAL
T0000428,C06988,D04079,P05336,8742.4,2026-07-25 15:53:00,food,success,NORMAL
T0000429,C05193,D02118,P04700,10893.03,2026-06-30 20:54:00,fashion,success,NORMAL
T0000430,C01475,D02545,P01039,868.93,2026-04-25 19:09:00,food,success,NORMAL
T0000431,C05904,D04304,P07211,829.12,2026-05-03 18:00:00,electronics,success,NORMAL
T0000432,C01653,D00751,P01969,11054.59,2026-01-14 12:57:00,fashion,success,NORMAL
T0000433,C08272,D03889,P06905,9812.61,2026-07-04 14:49:00,food,success,NORMAL
T0000434,C05705,D02635,P07997,338.3,2026-03-22 20:26:00,fashion,success,NORMAL
T0000435,C09648,D02529,P06029,974.25,2026-04-17 00:50:00,travel,success,NORMAL
T0000436,C07097,D04501,P05014,336.95,2026-04-14 23:20:00,food,success,NORMAL
T0000437,C03571,D03801,P03030,1456.56,2026-06-08 03:30:00,travel,success,NORMAL
T0000438,C00548,D04529,P01454,834.11,2026-07-19 21:10:00,travel,success,NORMAL
T0000439,C04320,D02893,P07270,888.31,2026-04-17 03:34:00,food,success,NORMAL
T0000440,C02342,D03731,P03043,2499.0,2026-03-06 17:35:00,grocery,success,ABUSIVE
T0000441,C04307,D02011,P04027,5297.9,2026-03-30 08:03:00,fashion,success,NORMAL
T0000442,C02584,D04894,P06017,469.34,2026-02-17 04:06:00,fashion,success,NORMAL
T0000443,C02626,D03146,P04131,544.62,2026-04-30 00:33:00,grocery,success,ABUSIVE
T0000444,C00253,D01809,P03380,1504.26,2026-04-15 08:47:00,grocery,success,NORMAL
T0000445,C04495,D00127,P05559,8819.17,2026-06-29 12:15:00,travel,success,NORMAL
T0000446,C09322,D02660,P07566,342.79,2026-06-09 11:29:00,electronics,success,NORMAL
T0000447,C07620,D00389,P09398,9006.94,2026-07-21 08:12:00,food,success,NORMAL
T0000448,C04399,D02884,P07666,5199.09,2026-05-03 23:38:00,grocery,success,NORMAL
T0000449,C01838,D04255,P06672,8133.38,2026-06-23 21:37:00,travel,success,NORMAL
T0000450,C05838,D04164,P04050,2168.2,2026-07-20 21:38:00,fashion,success,NORMAL
T0000451,C01719,D00875,P07330,7787.38,2026-04-20 17:37:00,grocery,success,NORMAL
T0000452,C02878,D04047,P02211,698.88,2026-03-11 10:38:00,fashion,success,NORMAL
T0000453,C08046,D02766,P01445,5518.1,2026-02-15 12:07:00,grocery,success,NORMAL
T0000454,C02397,D04759,P03401,807.73,2026-05-25 20:15:00,food,success,NORMAL
T0000455,C05645,D04469,P09265,824.05,2026-03-12 16:25:00,electronics,success,NORMAL
T0000456,C00076,D02345,P07410,5030.07,2026-03-16 03:39:00,grocery,success,NORMAL
T0000457,C06373,D01289,P08410,2383.7,2026-05-11 10:30:00,grocery,success,NORMAL
T0000458,C07048,D04053,P02592,701.21,2026-04-20 14:47:00,grocery,success,NORMAL
T0000459,C06649,D02225,P06615,2813.39,2026-05-19 02:52:00,grocery,success,NORMAL
T0000460,C09201,D02336,P02574,6849.1,2026-07-26 12:39:00,travel,success,NORMAL
T0000461,C04885,D03816,P07394,2547.41,2026-07-13 23:54:00,food,success,NORMAL
T0000462,C05245,D03815,P09662,290.33,2026-06-21 05:48:00,grocery,success,NORMAL
T0000463,C05415,D03403,P05641,8935.86,2026-06-16 02:56:00,grocery,success,NORMAL
T0000464,C07162,D01936,P00574,5099.69,2026-03-19 03:11:00,travel,success,NORMAL
T0000465,C02337,D03889,P08973,8173.31,2026-05-29 23:28:00,fashion,success,NORMAL
T0000466,C09051,D03383,P07602,9755.06,2026-02-15 20:01:00,electronics,success,NORMAL
T0000467,C08833,D04591,P02570,467.43,2026-03-19 10:52:00,travel,success,NORMAL
T0000468,C02620,D03681,P01174,881.5,2026-07-16 01:06:00,electronics,success,NORMAL
T0000469,C00200,D00917,P00237,8697.11,2026-04-17 07:28:00,electronics,success,NORMAL
T0000470,C03232,D02853,P07499,9159.88,2026-01-17 02:29:00,fashion,success,NORMAL
T0000471,C00946,D02124,P09185,6821.02,2026-05-27 13:10:00,travel,success,NORMAL
T0000472,C06531,D03363,P00297,2232.59,2026-04-08 05:13:00,fashion,success,NORMAL
T0000473,C06514,D02729,P05541,1106.61,2026-06-07 16:35:00,fashion,success,NORMAL
T0000474,C01499,D02885,P01739,5089.0,2026-04-17 03:53:00,fashion,success,NORMAL
T0000475,C00954,D01318,P04757,291.28,2026-07-12 21:30:00,food,success,NORMAL
T0000476,C08628,D01149,P00547,1341.98,2026-07-02 03:38:00,grocery,success,NORMAL
T0000477,C03406,D02180,P07453,2296.68,2026-03-04 15:36:00,grocery,success,NORMAL
T0000478,C02057,D03053,P05588,4268.4,2026-05-12 10:02:00,travel,success,NORMAL
T0000479,C06454,D01706,P07097,4400.1,2026-06-18 22:15:00,electronics,success,NORMAL
T0000480,C04827,D03920,P08979,1673.18,2026-02-16 19:27:00,grocery,success,NORMAL
T0000481,C05450,D01715,P00371,509.48,2026-02-23 13:43:00,fashion,success,NORMAL
T0000482,C06449,D00230,P05541,10290.1,2026-04-05 11:58:00,electronics,success,NORMAL
T0000483,C01349,D03797,P04545,1139.91,2026-02-14 06:34:00,fashion,success,NORMAL
T0000484,C01546,D02870,P05696,2316.69,2026-01-29 16:32:00,grocery,success,NORMAL
T0000485,C00802,D00614,P08020,10913.31,2026-01-27 03:09:00,electronics,success,NORMAL
T0000486,C00202,D02508,P04074,6944.02,2026-04-08 02:28:00,food,success,NORMAL
T0000487,C08883,D03652,P09092,833.6,2026-04-27 09:49:00,travel,success,NORMAL
T0000488,C03883,D01818,P07255,4381.22,2026-06-23 17:03:00,food,success,NORMAL
T0000489,C07244,D03527,P07787,570.37,2026-07-22 16:04:00,electronics,success,NORMAL
T0000490,C07527,D00983,P02326,265.01,2026-05-17 17:31:00,fashion,success,NORMAL
T0000491,C05357,D03951,P04286,1415.55,2026-04-07 02:54:00,food,success,NORMAL
T0000492,C04030,D02446,P07736,1508.3,2026-05-16 11:09:00,electronics,success,NORMAL
T0000493,C03074,D03962,P09848,4581.46,2026-02-11 02:39:00,fashion,success,NORMAL
T0000494,C03323,D00824,P08042,8685.26,2026-07-28 10:44:00,grocery,success,NORMAL
T0000495,C06235,D04672,P04202,8494.3,2026-05-27 23:00:00,grocery,success,NORMAL
T0000496,C03364,D03204,P00786,974.35,2026-04-27 01:22:00,fashion,success,NORMAL
T0000497,C08180,D03239,P01013,945.51,2026-02-18 21:22:00,fashion,success,NORMAL
T0000498,C01920,D03707,P02403,276.52,2026-06-20 08:03:00,food,success,NORMAL
T0000499,C03904,D03896,P06574,424.99,2026-05-20 01:41:00,electronics,success,NORMAL
T0000500,C02548,D03346,P09072,529.21,2026-03-28 23:30:00,food,success,NORMAL
T0000501,C01772,D04235,P07378,4854.8,2026-05-05 10:15:00,food,success,NORMAL
T0000502,C04439,D00830,P07134,9526.36,2026-06-09 18:15:00,fashion,success,NORMAL
T0000503,C03624,D01099,P07506,7809.42,2026-06-29 18:45:00,fashion,success,NORMAL
T0000504,C08803,D04516,P02817,530.64,2026-07-07 09:35:00,travel,success,NORMAL
T0000505,C06375,D02800,P08807,762.94,2026-04-28 05:44:00,travel,success,NORMAL
T0000506,C07741,D00086,P04196,1423.21,2026-03-24 22:59:00,food,success,NORMAL
T0000507,C09248,D03379,P04076,953.2,2026-02-21 08:36:00,food,success,NORMAL
T0000508,C06114,D01367,P03161,5136.87,2026-06-05 15:26:00,electronics,success,NORMAL
T0000509,C00067,D01887,P05531,8463.34,2026-05-07 15:39:00,fashion,success,NORMAL
T0000510,C01590,D03212,P06247,722.24,2026-07-28 02:07:00,grocery,success,NORMAL
T0000511,C01828,D02904,P09620,10494.37,2026-07-12 01:11:00,fashion,success,NORMAL
T0000512,C03627,D00472,P03408,438.25,2026-02-07 13:04:00,grocery,success,NORMAL
T0000513,C07928,D04935,P06035,10856.39,2026-07-03 11:52:00,fashion,success,NORMAL
T0000514,C09272,D00548,P08756,1631.39,2026-01-02 04:34:00,grocery,success,NORMAL
T0000515,C03149,D01350,P06052,1469.6,2026-07-30 18:16:00,electronics,success,ABUSIVE
T0000516,C04207,D01051,P06513,982.51,2026-05-29 20:05:00,travel,success,NORMAL
T0000517,C03864,D04164,P01690,10158.05,2026-04-01 05:44:00,food,success,NORMAL
T0000518,C06683,D02851,P08840,4723.13,2026-05-20 21:16:00,electronics,success,NORMAL
T0000519,C04744,D03617,P03594,896.34,2026-05-13 18:10:00,travel,success,NORMAL
T0000520,C09415,D01918,P08453,289.44,2026-02-04 02:15:00,fashion,success,NORMAL
T0000521,C05384,D00616,P00084,478.37,2026-06-21 07:25:00,electronics,success,NORMAL
T0000522,C09886,D02597,P07111,1066.27,2026-05-19 02:02:00,food,success,NORMAL
T0000523,C00853,D02153,P06050,301.71,2026-05-30 08:47:00,electronics,success,NORMAL
T0000524,C02362,D00771,P06900,1133.64,2026-01-26 22:55:00,electronics,success,NORMAL
T0000525,C02675,D02825,P08550,2512.63,2026-07-21 07:47:00,travel,success,NORMAL
T0000526,C05999,D02598,P08570,9282.9,2026-04-21 15:42:00,food,success,NORMAL
T0000527,C07901,D01303,P07370,11021.29,2026-03-29 01:30:00,travel,success,NORMAL
T0000528,C00161,D04370,P05132,1039.12,2026-02-23 09:08:00,electronics,success,NORMAL
T0000529,C03820,D02929,P04626,4743.18,2026-07-26 14:17:00,grocery,success,NORMAL
T0000530,C05618,D02013,P00613,2158.68,2026-06-20 11:25:00,food,success,NORMAL
T0000531,C08864,D04440,P03454,282.63,2026-06-06 15:06:00,grocery,success,NORMAL
T0000532,C01077,D01079,P02786,9703.78,2026-06-21 19:52:00,food,success,NORMAL
T0000533,C00656,D01390,P04772,690.29,2026-02-27 02:54:00,grocery,success,NORMAL
T0000534,C05608,D02532,P05117,4374.88,2026-07-04 08:37:00,electronics,success,NORMAL
T0000535,C04506,D04124,P00598,888.05,2026-02-07 04:14:00,grocery,success,NORMAL
T0000536,C07960,D03969,P01299,299.02,2026-04-19 18:25:00,grocery,success,NORMAL
T0000537,C06279,D04439,P01660,331.4,2026-03-17 13:32:00,grocery,success,NORMAL
T0000538,C02992,D01583,P05073,2801.2,2026-03-24 08:42:00,electronics,success,NORMAL
T0000539,C01344,D03787,P07928,1088.78,2026-07-20 10:04:00,grocery,success,ABUSIVE
T0000540,C01853,D04491,P02335,9423.23,2026-05-22 19:19:00,fashion,success,NORMAL
T0000541,C09573,D04121,P01833,322.5,2026-04-27 16:00:00,electronics,success,NORMAL
T0000542,C02319,D02909,P05156,5670.67,2026-07-06 16:03:00,food,success,NORMAL
T0000543,C01709,D04540,P07946,954.26,2026-04-03 23:22:00,electronics,success,NORMAL
T0000544,C09774,D01834,P04722,4820.21,2026-04-14 01:18:00,electronics,success,NORMAL
T0000545,C00084,D04636,P06173,4524.16,2026-03-05 09:11:00,travel,success,NORMAL
T0000546,C07390,D04879,P05426,530.51,2026-03-09 06:34:00,electronics,success,NORMAL
T0000547,C08141,D03665,P09009,11205.77,2026-07-02 14:11:00,electronics,success,NORMAL
T0000548,C02011,D04057,P06993,429.6,2026-07-03 08:32:00,food,success,NORMAL
T0000549,C07010,D04638,P03303,8700.9,2026-02-04 20:19:00,electronics,success,NORMAL
T0000550,C04626,D03619,P03456,338.29,2026-01-06 03:26:00,travel,success,NORMAL
T0000551,C03406,D04304,P06976,447.33,2026-05-13 04:06:00,fashion,success,NORMAL
T0000552,C08536,D04365,P03158,298.57,2026-07-10 23:18:00,electronics,success,NORMAL
T0000553,C03590,D03927,P07513,2270.51,2026-06-21 06:54:00,grocery,success,NORMAL
T0000554,C00121,D03041,P00897,479.88,2026-02-22 12:28:00,fashion,success,NORMAL
T0000555,C03117,D01587,P04570,536.5,2026-03-19 19:50:00,grocery,success,NORMAL
T0000556,C08032,D00249,P02650,8670.42,2026-02-17 00:22:00,food,success,ABUSIVE
