customer_id,address_id,relationship,source
C00932,A00163,billing,baseline
C00933,A00247,billing,baseline
C00934,A00424,billing,baseline
C00935,A00475,billing,baseline
C00936,A00427,billing,baseline
C00937,A00468,billing,baseline
C00938,A00357,billing,baseline
C00939,A00060,billing,baseline
C00940,A00517,billing,baseline
C00941,A00257,billing,baseline
C00942,A00114,billing,baseline
C00943,A00144,billing,baseline
C00944,A00588,billing,baseline
C00945,A00241,billing,baseline
C00946,A00139,billing,baseline
C00947,A00194,billing,baseline
C00948,A00696,billing,baseline
C00949,A00671,billing,baseline
C00950,A00030,billing,baseline
C00951,A00386,billing,baseline
C00952,A00142,billing,baseline
C00953,A00451,billing,baseline
C00954,A00328,billing,baseline
C00955,A00305,billing,baseline
C00956,A00489,billing,baseline
C00957,A00431,billing,baseline
C00958,A00251,billing,baseline
C00959,A00465,billing,baseline
C00960,A00056,billing,baseline
C00961,A00055,billing,baseline
C00962,A00490,billing,baseline
C00963,A00683,billing,baseline
C00964,A00370,billing,baseline
C00965,A00465,billing,baseline
C00966,A00165,billing,baseline
C00967,A00550,billing,baseline
C00968,A00573,billing,baseline
C00969,A00604,billing,baseline
C00970,A00367,billing,baseline
C00971,A00342,billing,baseline
C00972,A00598,billing,baseline
C00973,A00404,billing,baseline
C00974,A00443,billing,baseline
C00975,A00148,billing,baseline
C00976,A00007,billing,baseline
C00977,A00380,billing,baseline
C00978,A00160,billing,baseline
C00979,A00552,billing,baseline
C00980,A00506,billing,baseline
C00981,A00515,billing,baseline
C00982,A00614,billing,baseline
C00983,A00128,billing,baseline
C00984,A00045,billing,baseline
C00985,A00147,billing,baseline
C00986,A00132,billing,baseline
C00987,A00059,billing,baseline
C00988,A00473,billing,baseline
C00989,A00034,billing,baseline
C00990,A00434,billing,baseline
C00991,A00109,billing,baseline
C00992,A00680,billing,baseline
C00993,A00500,billing,baseline
C00994,A00090,billing,baseline
C00995,A00359,billing,baseline
C00996,A00182,billing,baseline
C00997,A00664,billing,baseline
C00998,A00683,billing,baseline
C00999,A00576,billing,baseline
C01000,A00515,billing,baseline
C01001,A00364,billing,baseline
C01002,A00401,billing,baseline
C01003,A00072,billing,baseline
C01004,A00480,billing,baseline
C01005,A00374,billing,baseline
C01006,A00083,billing,baseline
C01007,A00597,billing,baseline
C01008,A00580,billing,baseline
C01009,A00245,billing,baseline
C01010,A00655,billing,baseline
C01011,A00380,billing,baseline
C01012,A00424,billing,baseline
C01013,A00074,billing,baseline
C01014,A00343,billing,baseline
C01015,A00192,billing,baseline
C01016,A00381,billing,baseline
C01017,A00383,billing,baseline
C01018,A00069,billing,baseline
C01019,A00149,billing,baseline
C01020,A00462,billing,baseline
C01021,A00398,billing,baseline
C01022,A00312,billing,baseline
C01023,A00520,billing,baseline
C01024,A00088,billing,baseline
C01025,A00230,billing,baseline
C01026,A00507,billing,baseline
C01027,A00210,billing,baseline
C01028,A00188,billing,baseline
C01029,A00577,billing,baseline
C01030,A00137,billing,baseline
C01031,A00124,billing,baseline
C01032,A00416,billing,baseline
C01033,A00011,billing,baseline
C01034,A00209,billing,baseline
C01035,A00093,billing,baseline
C01036,A00436,billing,baseline
C01037,A00699,billing,baseline
C01038,A00372,billing,baseline
C01039,A00398,billing,baseline
C01040,A00154,billing,baseline
C01041,A00424,billing,baseline
C01042,A00482,billing,baseline
C01043,A00362,billing,baseline
C01044,A00401,billing,baseline
C01045,A00623,billing,baseline
C01046,A00067,billing,baseline
C01047,A00009,billing,baseline
C01048,A00164,billing,baseline
C01049,A00224,billing,baseline
C01050,A00537,billing,baseline
C01051,A00312,billing,baseline
C01052,A00333,billing,baseline
C01053,A00235,billing,baseline
C01054,A00083,billing,baseline
C01055,A00708,billing,baseline
C01056,A00249,billing,baseline
C01057,A00440,billing,baseline
C01058,A00683,billing,baseline
C01059,A00678,billing,baseline
C01060,A00205,billing,baseline
C01061,A00097,billing,baseline
C01062,A00081,billing,baseline
C01063,A00618,billing,baseline
C01064,A00215,billing,baseline
C01065,A00403,billing,baseline
C01066,A00632,billing,baseline
C01067,A00520,billing,baseline
C01068,A00163,billing,baseline
C01069,A00335,billing,baseline
C01070,A00345,billing,baseline
C01071,A00701,billing,baseline
C01072,A00178,billing,baseline
C01073,A00032,billing,baseline
C01074,A00224,billing,baseline
C01075,A00203,billing,baseline
C01076,A00160,billing,baseline
C01077,A00130,billing,baseline
C01078,A00338,billing,baseline
C01079,A00101,billing,baseline
C01080,A00049,billing,baseline
C01081,A00413,billing,baseline
C01082,A00064,billing,baseline
C01083,A00129,billing,baseline
C01084,A00291,billing,baseline
C01085,A00619,billing,baseline
C01086,A00164,billing,baseline
C01087,A00515,billing,baseline
C01088,A00076,billing,baseline
C01089,A00602,billing,baseline
C01090,A00424,billing,baseline
C01091,A00252,billing,baseline
C01092,A00419,billing,baseline
C01093,A00355,billing,baseline
C01094,A00171,billing,baseline
C01095,A00397,billing,baseline
C01096,A00672,billing,baseline
C01097,A00578,billing,baseline
C01098,A00135,billing,baseline
C01099,A00270,billing,baseline
C01100,A00195,billing,baseline
C01101,A00328,billing,baseline
C01102,A00420,billing,baseline
C01103,A00244,billing,baseline
C01104,A00448,billing,baseline
C01105,A00017,billing,baseline
C01106,A00597,billing,baseline
C01107,A00609,billing,baseline
C01108,A00455,billing,baseline
C01109,A00214,billing,baseline
C01110,A00374,billing,baseline
C01111,A00016,billing,baseline
C01112,A00292,billing,baseline
C01113,A00471,billing,baseline
C01114,A00109,billing,baseline
C01115,A00688,billing,baseline
C01116,A00544,billing,baseline
C01117,A00449,billing,baseline
C01118,A00144,billing,baseline
C01119,A00229,billing,baseline
C01120,A00563,billing,baseline
C01121,A00162,billing,baseline
C01122,A00592,billing,baseline
C01123,A00489,billing,baseline
C01124,A00454,billing,baseline
C01125,A00205,billing,baseline
C01126,A00257,billing,baseline
C01127,A00385,billing,baseline
C01128,A00001,billing,baseline
C01129,A00594,billing,baseline
C01130,A00676,billing,baseline
C01131,A00294,billing,baseline
C01132,A00501,billing,baseline
C01133,A00267,billing,baseline
C01134,A00207,billing,baseline
C01135,A00258,billing,baseline
C01136,A00350,billing,baseline
C01137,A00563,billing,baseline
C01138,A00247,billing,baseline
C01139,A00530,billing,baseline
C01140,A00128,billing,baseline
C01141,A00339,billing,baseline
C01142,A00140,billing,baseline
C01143,A00430,billing,baseline
C01144,A00508,billing,baseline
C01145,A00703,billing,baseline
C01146,A00529,billing,baseline
C01147,A00093,billing,baseline
C01148,A00324,billing,baseline
C01149,A00014,billing,baseline
C01150,A00594,billing,baseline
C01151,A00036,billing,baseline
C01152,A00519,billing,baseline
C01153,A00452,billing,baseline
C01154,A00509,billing,baseline
C01155,A00412,billing,baseline
C01156,A00588,billing,baseline
C01157,A00283,billing,baseline
C01158,A00589,billing,baseline
C01159,A00590,billing,baseline
C01160,A00537,billing,baseline
C01161,A00206,billing,baseline
C01162,A00129,billing,baseline
C01163,A00671,billing,baseline
C01164,A00070,billing,baseline
C01165,A00597,billing,baseline
C01166,A00362,billing,baseline
C01167,A00015,billing,baseline
C01168,A00678,billing,baseline
C01169,A00186,billing,baseline
C01170,A00637,billing,baseline
C01171,A00234,billing,baseline
C01172,A00556,billing,baseline
C01173,A00480,billing,baseline
C01174,A00038,billing,baseline
C01175,A00537,billing,baseline
C01176,A00073,billing,baseline
C01177,A00318,billing,baseline
C01178,A00578,billing,baseline
C01179,A00547,billing,baseline
C01180,A00686,billing,baseline
C01181,A00103,billing,baseline
C01182,A00245,billing,baseline
C01183,A00583,billing,baseline
C01184,A00701,billing,baseline
C01185,A00185,billing,baseline
C01186,A00249,billing,baseline
C01187,A00005,billing,baseline
C01188,A00317,billing,baseline
C01189,A00334,billing,baseline
C01190,A00108,billing,baseline
C01191,A00522,billing,baseline
C01192,A00449,billing,baseline
C01193,A00464,billing,baseline
C01194,A00140,billing,baseline
C01195,A00139,billing,baseline
C01196,A00061,billing,baseline
C01197,A00455,billing,baseline
C01198,A00277,billing,baseline
C01199,A00640,billing,baseline
C01200,A00014,billing,baseline
C01201,A00388,billing,baseline
C01202,A00494,billing,baseline
C01203,A00659,billing,baseline
C01204,A00612,billing,baseline
C01205,A00180,billing,baseline
C01206,A00477,billing,baseline
C01207,A00415,billing,baseline
C01208,A00425,billing,baseline
C01209,A00373,billing,baseline
C01210,A00317,billing,baseline
C01211,A00365,billing,baseline
C01212,A00308,billing,baseline
C01213,A00531,billing,baseline
C01214,A00331,billing,baseline
C01215,A00671,billing,baseline
C01216,A00116,billing,baseline
C01217,A00107,billing,baseline
C01218,A00323,billing,baseline
C01219,A00256,billing,baseline
C01220,A00353,billing,baseline
C01221,A00439,billing,baseline
C01222,A00507,billing,baseline
C01223,A00062,billing,baseline
C01224,A00545,billing,baseline
C01225,A00558,billing,baseline
C01226,A00215,billing,baseline
C01227,A00229,billing,baseline
C01228,A00062,billing,baseline
C01229,A00328,billing,baseline
C01230,A00053,billing,baseline
C01231,A00307,billing,baseline
C01232,A00705,billing,baseline
C01233,A00554,billing,baseline
C01234,A00308,billing,baseline
C01235,A00329,billing,baseline
C01236,A00079,billing,baseline
C01237,A00346,billing,baseline
C01238,A00654,billing,baseline
C01239,A00549,billing,baseline
C01240,A00656,billing,baseline
C01241,A00276,billing,baseline
C01242,A00387,billing,baseline
C01243,A00688,billing,baseline
C01244,A00705,billing,baseline
C01245,A00387,billing,baseline
C01246,A00257,billing,baseline
C01247,A00185,billing,baseline
C01248,A00026,billing,baseline
C01249,A00353,billing,baseline
C01250,A00455,billing,baseline
C01251,A00099,billing,baseline
C01252,A00194,billing,baseline
C01253,A00159,billing,baseline
C01254,A00288,billing,baseline
C01255,A00180,billing,baseline
C01256,A00001,billing,baseline
C01257,A00247,billing,baseline
C01258,A00098,billing,baseline
C01259,A00350,billing,baseline
C01260,A00553,billing,baseline
C01261,A00543,billing,baseline
C01262,A00004,billing,baseline
C01263,A00356,billing,baseline
C01264,A00208,billing,baseline
C01265,A00442,billing,baseline
C01266,A00684,billing,baseline
C01267,A00010,billing,baseline
C01268,A00594,billing,baseline
C01269,A00369,billing,baseline
C01270,A00516,billing,baseline
C01271,A00670,billing,baseline
C01272,A00152,billing,baseline
C01273,A00428,billing,baseline
C01274,A00418,billing,baseline
C01275,A00300,billing,baseline
C01276,A00396,billing,baseline
C01277,A00537,billing,baseline
C01278,A00021,billing,baseline
C01279,A00371,billing,baseline
C01280,A00534,billing,baseline
C01281,A00681,billing,baseline
C01282,A00080,billing,baseline
C01283,A00017,billing,baseline
C01284,A00043,billing,baseline
C01285,A00404,billing,baseline
C01286,A00015,billing,baseline
C01287,A00415,billing,baseline
C01288,A00528,billing,baseline
C01289,A00684,billing,baseline
C01290,A00083,billing,baseline
C01291,A00246,billing,baseline
C01292,A00228,billing,baseline
C01293,A00098,billing,baseline
C01294,A00707,billing,baseline
C01295,A00241,billing,baseline
C01296,A00148,billing,baseline
C01297,A00326,billing,baseline
C01298,A00003,billing,baseline
C01299,A00465,billing,baseline
C01300,A00589,billing,baseline
C01301,A00107,billing,baseline
C01302,A00540,billing,baseline
C01303,A00392,billing,baseline
C01304,A00676,billing,baseline
C01305,A00399,billing,baseline
C01306,A00606,billing,baseline
C01307,A00453,billing,baseline
C01308,A00344,billing,baseline
C01309,A00650,billing,baseline
C01310,A00389,billing,baseline
C01311,A00285,billing,baseline
C01312,A00427,billing,baseline
C01313,A00559,billing,baseline
C01314,A00482,billing,baseline
C01315,A00152,billing,baseline
C01316,A00058,billing,baseline
C01317,A00281,billing,baseline
C01318,A00538,billing,baseline
C01319,A00273,billing,baseline
C01320,A00015,billing,baseline
C01321,A00070,billing,baseline
C01322,A00176,billing,baseline
C01323,A00173,billing,baseline
C01324,A00027,billing,baseline
C01325,A00032,billing,baseline
C01326,A00097,billing,baseline
C01327,A00240,billing,baseline
C01328,A00125,billing,baseline
C01329,A00261,billing,baseline
C01330,A00325,billing,baseline
C01331,A00068,billing,baseline
C01332,A00566,billing,baseline
C01333,A00593,billing,baseline
C01334,A00185,billing,baseline
C01335,A00563,billing,baseline
C01336,A00670,billing,baseline
C01337,A00601,billing,baseline
C01338,A00452,billing,baseline
C01339,A00124,billing,baseline
C01340,A00441,billing,baseline
C01341,A00047,billing,baseline
C01342,A00489,billing,baseline
C01343,A00140,billing,baseline
C01344,A00615,billing,baseline
C01345,A00616,billing,baseline
C01346,A00253,billing,baseline
C01347,A00173,billing,baseline
C01348,A00407,billing,baseline
C01349,A00246,billing,baseline
C01350,A00289,billing,baseline
C01351,A00696,billing,baseline
C01352,A00403,billing,baseline
C01353,A00611,billing,baseline
C01354,A00159,billing,baseline
C01355,A00538,billing,baseline
C01356,A00027,billing,baseline
C01357,A00261,billing,baseline
C01358,A00422,billing,baseline
C01359,A00605,billing,baseline
C01360,A00021,billing,baseline
C01361,A00279,billing,baseline
C01362,A00677,billing,baseline
C01363,A00029,billing,baseline
C01364,A00129,billing,baseline
C01365,A00175,billing,baseline
C01366,A00054,billing,baseline
C01367,A00264,billing,baseline
C01368,A00238,billing,baseline
C01369,A00074,billing,baseline
C01370,A00258,billing,baseline
C01371,A00263,billing,baseline
C01372,A00696,billing,baseline
C01373,A00543,billing,baseline
C01374,A00499,billing,baseline
C01375,A00285,billing,baseline
C01376,A00006,billing,baseline
C01377,A00404,billing,baseline
C01378,A00300,billing,baseline
C01379,A00152,billing,baseline
C01380,A00557,billing,baseline
C01381,A00530,billing,baseline
C01382,A00158,billing,baseline
C01383,A00136,billing,baseline
C01384,A00600,billing,baseline
C01385,A00222,billing,baseline
C01386,A00374,billing,baseline
C01387,A00141,billing,baseline
C01388,A00337,billing,baseline
C01389,A00383,billing,baseline
C01390,A00441,billing,baseline
C01391,A00573,billing,baseline
C01392,A00102,billing,baseline
C01393,A00482,billing,baseline
C01394,A00323,billing,baseline
C01395,A00664,billing,baseline
C01396,A00347,billing,baseline
C01397,A00275,billing,baseline
C01398,A00528,billing,baseline
C01399,A00226,billing,baseline
C01400,A00640,billing,baseline
C01401,A00376,billing,baseline
C01402,A00407,billing,baseline
C01403,A00551,billing,baseline
C01404,A00615,billing,baseline
C01405,A00243,billing,baseline
C01406,A00031,billing,baseline
C01407,A00635,billing,baseline
C01408,A00312,billing,baseline
C01409,A00279,billing,baseline
C01410,A00670,billing,baseline
C01411,A00038,billing,baseline
C01412,A00631,billing,baseline
C01413,A00428,billing,baseline
C01414,A00618,billing,baseline
C01415,A00399,billing,baseline
C01416,A00462,billing,baseline
C01417,A00097,billing,baseline
C01418,A00704,billing,baseline
C01419,A00482,billing,baseline
C01420,A00412,billing,baseline
C01421,A00595,billing,baseline
C01422,A00532,billing,baseline
C01423,A00113,billing,baseline
C01424,A00322,billing,baseline
C01425,A00285,billing,baseline
C01426,A00166,billing,baseline
C01427,A00515,billing,baseline
C01428,A00465,billing,baseline
C01429,A00435,billing,baseline
C01430,A00397,billing,baseline
C01431,A00186,billing,baseline
C01432,A00316,billing,baseline
C01433,A00271,billing,baseline
C01434,A00451,billing,baseline
C01435,A00430,billing,baseline
C01436,A00114,billing,baseline
C01437,A00489,billing,baseline
C01438,A00069,billing,baseline
C01439,A00601,billing,baseline
C01440,A00503,billing,baseline
C01441,A00547,billing,baseline
C01442,A00665,billing,baseline
C01443,A00690,billing,baseline
C01444,A00415,billing,baseline
C01445,A00300,billing,baseline
C01446,A00357,billing,baseline
C01447,A00377,billing,baseline
C01448,A00233,billing,baseline
C01449,A00285,billing,baseline
C01450,A00427,billing,baseline
C01451,A00329,billing,baseline
