customer_id,device_id,first_used,last_used,usage_frequency,source
C00499,D00889,2025-01-01,2026-08-01,9,baseline
C00500,D01607,2025-01-01,2026-08-01,1,baseline
C00501,D00593,2025-01-01,2026-08-01,12,baseline
C00502,D01792,2025-01-01,2026-08-01,18,baseline
C00503,D02081,2025-01-01,2026-08-01,1,baseline
C00504,D00387,2025-01-01,2026-08-01,19,baseline
C00505,D01132,2025-01-01,2026-08-01,17,baseline
C00506,D02535,2025-01-01,2026-08-01,7,baseline
C00507,D02227,2025-01-01,2026-08-01,10,baseline
C00508,D03144,2025-01-01,2026-08-01,14,baseline
C00509,D00192,2025-01-01,2026-08-01,19,baseline
C00510,D03104,2025-01-01,2026-08-01,14,baseline
C00511,D02563,2025-01-01,2026-08-01,18,baseline
C00512,D02351,2025-01-01,2026-08-01,20,baseline
C00513,D00155,2025-01-01,2026-08-01,13,baseline
C00514,D02470,2025-01-01,2026-08-01,10,baseline
C00515,D03022,2025-01-01,2026-08-01,3,baseline
C00516,D03794,2025-01-01,2026-08-01,4,baseline
C00517,D04732,2025-01-01,2026-08-01,5,baseline
C00518,D00413,2025-01-01,2026-08-01,1,baseline
C00519,D04307,2025-01-01,2026-08-01,17,baseline
C00520,D02276,2025-01-01,2026-08-01,19,baseline
C00521,D04394,2025-01-01,2026-08-01,9,baseline
C00522,D02718,2025-01-01,2026-08-01,11,baseline
C00523,D03894,2025-01-01,2026-08-01,10,baseline
C00524,D04220,2025-01-01,2026-08-01,5,baseline
C00525,D00166,2025-01-01,2026-08-01,7,baseline
C00526,D04756,2025-01-01,2026-08-01,9,baseline
C00527,D00247,2025-01-01,2026-08-01,2,baseline
C00528,D00531,2025-01-01,2026-08-01,1,baseline
C00529,D03551,2025-01-01,2026-08-01,17,baseline
C00530,D03963,2025-01-01,2026-08-01,16,baseline
C00531,D00413,2025-01-01,2026-08-01,8,baseline
C00532,D02109,2025-01-01,2026-08-01,20,baseline
C00533,D02490,2025-01-01,2026-08-01,10,baseline
C00534,D01253,2025-01-01,2026-08-01,4,baseline
C00535,D04771,2025-01-01,2026-08-01,14,baseline
C00536,D04972,2025-01-01,2026-08-01,6,baseline
C00537,D03543,2025-01-01,2026-08-01,19,baseline
C00538,D04780,2025-01-01,2026-08-01,15,baseline
C00539,D01917,2025-01-01,2026-08-01,10,baseline
C00540,D02620,2025-01-01,2026-08-01,20,baseline
C00541,D01538,2025-01-01,2026-08-01,12,baseline
C00542,D01026,2025-01-01,2026-08-01,5,baseline
C00543,D00696,2025-01-01,2026-08-01,11,baseline
C00544,D03299,2025-01-01,2026-08-01,2,baseline
C00545,D03750,2025-01-01,2026-08-01,19,baseline
C00546,D04481,2025-01-01,2026-08-01,3,baseline
C00547,D03746,2025-01-01,2026-08-01,11,baseline
C00548,D00980,2025-01-01,2026-08-01,1,baseline
C00549,D00634,2025-01-01,2026-08-01,12,baseline
C00550,D02527,2025-01-01,2026-08-01,15,baseline
C00551,D00521,2025-01-01,2026-08-01,6,baseline
C00552,D03042,2025-01-01,2026-08-01,16,baseline
C00553,D03906,2025-01-01,2026-08-01,19,baseline
C00554,D02198,2025-01-01,2026-08-01,17,baseline
C00555,D00468,2025-01-01,2026-08-01,5,baseline
C00556,D01825,2025-01-01,2026-08-01,6,baseline
C00557,D04049,2025-01-01,2026-08-01,2,baseline
C00558,D04280,2025-01-01,2026-08-01,19,baseline
C00559,D00556,2025-01-01,2026-08-01,16,baseline
C00560,D01922,2025-01-01,2026-08-01,5,baseline
C00561,D03057,2025-01-01,2026-08-01,2,baseline
C00562,D00854,2025-01-01,2026-08-01,12,baseline
C00563,D03706,2025-01-01,2026-08-01,8,baseline
C00564,D01457,2025-01-01,2026-08-01,5,baseline
C00565,D01987,2025-01-01,2026-08-01,5,baseline
C00566,D00303,2025-01-01,2026-08-01,3,baseline
C00567,D02941,2025-01-01,2026-08-01,10,baseline
C00568,D03223,2025-01-01,2026-08-01,20,baseline
C00569,D04265,2025-01-01,2026-08-01,7,baseline
C00570,D00495,2025-01-01,2026-08-01,20,baseline
C00571,D00656,2025-01-01,2026-08-01,5,baseline
C00572,D01222,2025-01-01,2026-08-01,7,baseline
C00573,D04525,2025-01-01,2026-08-01,7,baseline
C00574,D03426,2025-01-01,2026-08-01,3,baseline
C00575,D02218,2025-01-01,2026-08-01,11,baseline
C00576,D03964,2025-01-01,2026-08-01,5,baseline
C00577,D04187,2025-01-01,2026-08-01,12,baseline
C00578,D01613,2025-01-01,2026-08-01,1,baseline
C00579,D01721,2025-01-01,2026-08-01,19,baseline
C00580,D04568,2025-01-01,2026-08-01,10,baseline
C00581,D03621,2025-01-01,2026-08-01,3,baseline
C00582,D03228,2025-01-01,2026-08-01,16,baseline
C00583,D01687,2025-01-01,2026-08-01,19,baseline
C00584,D01261,2025-01-01,2026-08-01,4,baseline
C00585,D03625,2025-01-01,2026-08-01,2,baseline
C00586,D04277,2025-01-01,2026-08-01,7,baseline
C00587,D03980,2025-01-01,2026-08-01,9,baseline
C00588,D01587,2025-01-01,2026-08-01,4,baseline
C00589,D04836,2025-01-01,2026-08-01,10,baseline
C00590,D02197,2025-01-01,2026-08-01,8,baseline
C00591,D00704,2025-01-01,2026-08-01,18,baseline
C00592,D00904,2025-01-01,2026-08-01,12,baseline
C00593,D03513,2025-01-01,2026-08-01,12,baseline
C00594,D03063,2025-01-01,2026-08-01,2,baseline
C00595,D00793,2025-01-01,2026-08-01,17,baseline
C00596,D02136,2025-01-01,2026-08-01,11,baseline
C00597,D04589,2025-01-01,2026-08-01,5,baseline
C00598,D04712,2025-01-01,2026-08-01,10,baseline
C00599,D02990,2025-01-01,2026-08-01,3,baseline
C00600,D03345,2025-01-01,2026-08-01,8,baseline
C00601,D03347,2025-01-01,2026-08-01,3,baseline
C00602,D04999,2025-01-01,2026-08-01,1,baseline
C00603,D02868,2025-01-01,2026-08-01,10,baseline
C00604,D01827,2025-01-01,2026-08-01,2,baseline
C00605,D01176,2025-01-01,2026-08-01,12,baseline
C00606,D03032,2025-01-01,2026-08-01,11,baseline
C00607,D04834,2025-01-01,2026-08-01,20,baseline
C00608,D01605,2025-01-01,2026-08-01,20,baseline
C00609,D01484,2025-01-01,2026-08-01,1,baseline
C00610,D03391,2025-01-01,2026-08-01,1,baseline
C00611,D03422,2025-01-01,2026-08-01,10,baseline
C00612,D00019,2025-01-01,2026-08-01,20,baseline
C00613,D01165,2025-01-01,2026-08-01,12,baseline
C00614,D04029,2025-01-01,2026-08-01,8,baseline
C00615,D03800,2025-01-01,2026-08-01,2,baseline
C00616,D00709,2025-01-01,2026-08-01,2,baseline
C00617,D00181,2025-01-01,2026-08-01,4,baseline
C00618,D01906,2025-01-01,2026-08-01,1,baseline
C00619,D01113,2025-01-01,2026-08-01,6,baseline
C00620,D01307,2025-01-01,2026-08-01,8,baseline
C00621,D02497,2025-01-01,2026-08-01,8,baseline
C00622,D04047,2025-01-01,2026-08-01,9,baseline
C00623,D01702,2025-01-01,2026-08-01,14,baseline
C00624,D03270,2025-01-01,2026-08-01,2,baseline
C00625,D03197,2025-01-01,2026-08-01,16,baseline
C00626,D00818,2025-01-01,2026-08-01,6,baseline
C00627,D03240,2025-01-01,2026-08-01,8,baseline
C00628,D01355,2025-01-01,2026-08-01,9,baseline
C00629,D04783,2025-01-01,2026-08-01,13,baseline
C00630,D01374,2025-01-01,2026-08-01,8,baseline
C00631,D01173,2025-01-01,2026-08-01,9,baseline
C00632,D02152,2025-01-01,2026-08-01,7,baseline
C00633,D03504,2025-01-01,2026-08-01,2,baseline
C00634,D04822,2025-01-01,2026-08-01,13,baseline
C00635,D03758,2025-01-01,2026-08-01,19,baseline
C00636,D04756,2025-01-01,2026-08-01,3,baseline
C00637,D02867,2025-01-01,2026-08-01,4,baseline
C00638,D00253,2025-01-01,2026-08-01,15,baseline
C00639,D00490,2025-01-01,2026-08-01,17,baseline
C00640,D03378,2025-01-01,2026-08-01,12,baseline
C00641,D02797,2025-01-01,2026-08-01,19,baseline
C00642,D02967,2025-01-01,2026-08-01,3,baseline
C00643,D01648,2025-01-01,2026-08-01,5,baseline
C00644,D01398,2025-01-01,2026-08-01,18,baseline
C00645,D03049,2025-01-01,2026-08-01,8,baseline
C00646,D01236,2025-01-01,2026-08-01,9,baseline
C00647,D02716,2025-01-01,2026-08-01,1,baseline
C00648,D02616,2025-01-01,2026-08-01,6,baseline
C00649,D00120,2025-01-01,2026-08-01,2,baseline
C00650,D02155,2025-01-01,2026-08-01,17,baseline
C00651,D01001,2025-01-01,2026-08-01,11,baseline
C00652,D03742,2025-01-01,2026-08-01,19,baseline
C00653,D01735,2025-01-01,2026-08-01,6,baseline
C00654,D03301,2025-01-01,2026-08-01,20,baseline
C00655,D02179,2025-01-01,2026-08-01,20,baseline
C00656,D04287,2025-01-01,2026-08-01,19,baseline
C00657,D01648,2025-01-01,2026-08-01,17,baseline
C00658,D04731,2025-01-01,2026-08-01,14,baseline
C00659,D00089,2025-01-01,2026-08-01,4,baseline
C00660,D03452,2025-01-01,2026-08-01,13,baseline
C00661,D01579,2025-01-01,2026-08-01,2,baseline
C00662,D02624,2025-01-01,2026-08-01,10,baseline
C00663,D03300,2025-01-01,2026-08-01,9,baseline
C00664,D02359,2025-01-01,2026-08-01,20,baseline
C00665,D02515,2025-01-01,2026-08-01,5,baseline
C00666,D01461,2025-01-01,2026-08-01,18,baseline
C00667,D04215,2025-01-01,2026-08-01,7,baseline
C00668,D02764,2025-01-01,2026-08-01,12,baseline
C00669,D01297,2025-01-01,2026-08-01,13,baseline
C00670,D04867,2025-01-01,2026-08-01,3,baseline
C00671,D04397,2025-01-01,2026-08-01,6,baseline
C00672,D01288,2025-01-01,2026-08-01,20,baseline
C00673,D01518,2025-01-01,2026-08-01,4,baseline
C00674,D03554,2025-01-01,2026-08-01,20,baseline
C00675,D04563,2025-01-01,2026-08-01,13,baseline
C00676,D00159,2025-01-01,2026-08-01,6,baseline
C00677,D04802,2025-01-01,2026-08-01,13,baseline
C00678,D00608,2025-01-01,2026-08-01,14,baseline
C00679,D00394,2025-01-01,2026-08-01,4,baseline
C00680,D02254,2025-01-01,2026-08-01,2,baseline
C00681,D00082,2025-01-01,2026-08-01,7,baseline
C00682,D00794,2025-01-01,2026-08-01,16,baseline
C00683,D00034,2025-01-01,2026-08-01,20,baseline
C00684,D00936,2025-01-01,2026-08-01,7,baseline
C00685,D03911,2025-01-01,2026-08-01,16,baseline
C00686,D04258,2025-01-01,2026-08-01,13,baseline
C00687,D00181,2025-01-01,2026-08-01,9,baseline
C00688,D00251,2025-01-01,2026-08-01,9,baseline
C00689,D00355,2025-01-01,2026-08-01,18,baseline
C00690,D03312,2025-01-01,2026-08-01,10,baseline
C00691,D04352,2025-01-01,2026-08-01,14,baseline
C00692,D02981,2025-01-01,2026-08-01,19,baseline
C00693,D02042,2025-01-01,2026-08-01,1,baseline
C00694,D01218,2025-01-01,2026-08-01,5,baseline
C00695,D04952,2025-01-01,2026-08-01,10,baseline
C00696,D02658,2025-01-01,2026-08-01,8,baseline
C00697,D02060,2025-01-01,2026-08-01,7,baseline
C00698,D04133,2025-01-01,2026-08-01,16,baseline
C00699,D02841,2025-01-01,2026-08-01,2,baseline
C00700,D01329,2025-01-01,2026-08-01,5,baseline
C00701,D03332,2025-01-01,2026-08-01,5,baseline
C00702,D01819,2025-01-01,2026-08-01,6,baseline
C00703,D02251,2025-01-01,2026-08-01,1,baseline
C00704,D02415,2025-01-01,2026-08-01,1,baseline
C00705,D02414,2025-01-01,2026-08-01,19,baseline
C00706,D04349,2025-01-01,2026-08-01,8,baseline
C00707,D00656,2025-01-01,2026-08-01,14,baseline
C00708,D01987,2025-01-01,2026-08-01,5,baseline
C00709,D01089,2025-01-01,2026-08-01,17,baseline
C00710,D02264,2025-01-01,2026-08-01,10,baseline
C00711,D01149,2025-01-01,2026-08-01,19,baseline
C00712,D01612,2025-01-01,2026-08-01,7,baseline
C00713,D01244,2025-01-01,2026-08-01,16,baseline
C00714,D00168,2025-01-01,2026-08-01,7,baseline
C00715,D01477,2025-01-01,2026-08-01,4,baseline
C00716,D00848,2025-01-01,2026-08-01,14,baseline
C00717,D04101,2025-01-01,2026-08-01,2,baseline
C00718,D02114,2025-01-01,2026-08-01,7,baseline
C00719,D03042,2025-01-01,2026-08-01,11,baseline
C00720,D01138,2025-01-01,2026-08-01,20,baseline
C00721,D04154,2025-01-01,2026-08-01,14,baseline
C00722,D01934,2025-01-01,2026-08-01,4,baseline
C00723,D00248,2025-01-01,2026-08-01,11,baseline
C00724,D02005,2025-01-01,2026-08-01,1,baseline
C00725,D03201,2025-01-01,2026-08-01,19,baseline
C00726,D02427,2025-01-01,2026-08-01,13,baseline
C00727,D02589,2025-01-01,2026-08-01,1,baseline
C00728,D03882,2025-01-01,2026-08-01,8,baseline
C00729,D04486,2025-01-01,2026-08-01,18,baseline
C00730,D01933,2025-01-01,2026-08-01,15,baseline
C00731,D02964,2025-01-01,2026-08-01,8,baseline
C00732,D02879,2025-01-01,2026-08-01,20,baseline
C00733,D00365,2025-01-01,2026-08-01,19,baseline
C00734,D01999,2025-01-01,2026-08-01,7,baseline
C00735,D02178,2025-01-01,2026-08-01,8,baseline
C00736,D02683,2025-01-01,2026-08-01,1,baseline
C00737,D04718,2025-01-01,2026-08-01,17,baseline
C00738,D02491,2025-01-01,2026-08-01,8,baseline
C00739,D04240,2025-01-01,2026-08-01,20,baseline
C00740,D01316,2025-01-01,2026-08-01,11,baseline
C00741,D04088,2025-01-01,2026-08-01,3,baseline
C00742,D03878,2025-01-01,2026-08-01,18,baseline
C00743,D03225,2025-01-01,2026-08-01,13,baseline
C00744,D02534,2025-01-01,2026-08-01,18,baseline
C00745,D03332,2025-01-01,2026-08-01,16,baseline
C00746,D03088,2025-01-01,2026-08-01,17,baseline
C00747,D01399,2025-01-01,2026-08-01,13,baseline
C00748,D02923,2025-01-01,2026-08-01,11,baseline
C00749,D01208,2025-01-01,2026-08-01,16,baseline
C00750,D00781,2025-01-01,2026-08-01,4,baseline
C00751,D01670,2025-01-01,2026-08-01,14,baseline
C00752,D03240,2025-01-01,2026-08-01,8,baseline
C00753,D00099,2025-01-01,2026-08-01,11,baseline
C00754,D02522,2025-01-01,2026-08-01,12,baseline
C00755,D02760,2025-01-01,2026-08-01,4,baseline
C00756,D02236,2025-01-01,2026-08-01,3,baseline
C00757,D01442,2025-01-01,2026-08-01,8,baseline
C00758,D03425,2025-01-01,2026-08-01,3,baseline
C00759,D02581,2025-01-01,2026-08-01,1,baseline
C00760,D02498,2025-01-01,2026-08-01,4,baseline
C00761,D04547,2025-01-01,2026-08-01,6,baseline
C00762,D02908,2025-01-01,2026-08-01,17,baseline
C00763,D02190,2025-01-01,2026-08-01,2,baseline
C00764,D00076,2025-01-01,2026-08-01,4,baseline
C00765,D04728,2025-01-01,2026-08-01,1,baseline
C00766,D00285,2025-01-01,2026-08-01,10,baseline
C00767,D01399,2025-01-01,2026-08-01,18,baseline
C00768,D03438,2025-01-01,2026-08-01,10,baseline
C00769,D04130,2025-01-01,2026-08-01,2,baseline
C00770,D00894,2025-01-01,2026-08-01,2,baseline
C00771,D01856,2025-01-01,2026-08-01,11,baseline
C00772,D00828,2025-01-01,2026-08-01,19,baseline
C00773,D01174,2025-01-01,2026-08-01,13,baseline
C00774,D02390,2025-01-01,2026-08-01,9,baseline
C00775,D02609,2025-01-01,2026-08-01,14,baseline
C00776,D04520,2025-01-01,2026-08-01,6,baseline
C00777,D04048,2025-01-01,2026-08-01,14,baseline
C00778,D01115,2025-01-01,2026-08-01,11,baseline
C00779,D02076,2025-01-01,2026-08-01,12,baseline
C00780,D04087,2025-01-01,2026-08-01,5,baseline
C00781,D00393,2025-01-01,2026-08-01,12,baseline
C00782,D00992,2025-01-01,2026-08-01,3,baseline
C00783,D00178,2025-01-01,2026-08-01,1,baseline
C00784,D03506,2025-01-01,2026-08-01,17,baseline
C00785,D04792,2025-01-01,2026-08-01,14,baseline
C00786,D03755,2025-01-01,2026-08-01,16,baseline
C00787,D00995,2025-01-01,2026-08-01,19,baseline
C00788,D00391,2025-01-01,2026-08-01,5,baseline
C00789,D03818,2025-01-01,2026-08-01,13,baseline
C00790,D03601,2025-01-01,2026-08-01,15,baseline
C00791,D02845,2025-01-01,2026-08-01,12,baseline
C00792,D02435,2025-01-01,2026-08-01,8,baseline
C00793,D04887,2025-01-01,2026-08-01,7,baseline
C00794,D03130,2025-01-01,2026-08-01,15,baseline
C00795,D00751,2025-01-01,2026-08-01,13,baseline
C00796,D02935,2025-01-01,2026-08-01,7,baseline
C00797,D01466,2025-01-01,2026-08-01,5,baseline
C00798,D01861,2025-01-01,2026-08-01,18,baseline
C00799,D01368,2025-01-01,2026-08-01,19,baseline
C00800,D04394,2025-01-01,2026-08-01,16,baseline
C00801,D01647,2025-01-01,2026-08-01,15,baseline
C00802,D04968,2025-01-01,2026-08-01,8,baseline
C00803,D01075,2025-01-01,2026-08-01,16,baseline
C00804,D00810,2025-01-01,2026-08-01,7,baseline
C00805,D02680,2025-01-01,2026-08-01,17,baseline
C00806,D01169,2025-01-01,2026-08-01,1,baseline
C00807,D00594,2025-01-01,2026-08-01,7,baseline
C00808,D04685,2025-01-01,2026-08-01,9,baseline
C00809,D03817,2025-01-01,2026-08-01,18,baseline
C00810,D02454,2025-01-01,2026-08-01,2,baseline
C00811,D04796,2025-01-01,2026-08-01,9,baseline
C00812,D02017,2025-01-01,2026-08-01,20,baseline
C00813,D02242,2025-01-01,2026-08-01,3,baseline
C00814,D01514,2025-01-01,2026-08-01,7,baseline
C00815,D02456,2025-01-01,2026-08-01,14,baseline
C00816,D04450,2025-01-01,2026-08-01,11,baseline
C00817,D03075,2025-01-01,2026-08-01,19,baseline
C00818,D03738,2025-01-01,2026-08-01,5,baseline
C00819,D03255,2025-01-01,2026-08-01,9,baseline
C00820,D02520,2025-01-01,2026-08-01,1,baseline
C00821,D03036,2025-01-01,2026-08-01,1,baseline
C00822,D03898,2025-01-01,2026-08-01,11,baseline
C00823,D01017,2025-01-01,2026-08-01,14,baseline
C00824,D02646,2025-01-01,2026-08-01,12,baseline
C00825,D00356,2025-01-01,2026-08-01,9,baseline
C00826,D04165,2025-01-01,2026-08-01,15,baseline
C00827,D01087,2025-01-01,2026-08-01,8,baseline
C00828,D01445,2025-01-01,2026-08-01,18,baseline
C00829,D01944,2025-01-01,2026-08-01,12,baseline
C00830,D03281,2025-01-01,2026-08-01,17,baseline
C00831,D03555,2025-01-01,2026-08-01,9,baseline
C00832,D03386,2025-01-01,2026-08-01,12,baseline
C00833,D04749,2025-01-01,2026-08-01,19,baseline
C00834,D02562,2025-01-01,2026-08-01,10,baseline
C00835,D00669,2025-01-01,2026-08-01,16,baseline
C00836,D02080,2025-01-01,2026-08-01,4,baseline
C00837,D04311,2025-01-01,2026-08-01,14,baseline
C00838,D02317,2025-01-01,2026-08-01,9,baseline
C00839,D04630,2025-01-01,2026-08-01,20,baseline
C00840,D00975,2025-01-01,2026-08-01,11,baseline
C00841,D03542,2025-01-01,2026-08-01,1,baseline
C00842,D04560,2025-01-01,2026-08-01,1,baseline
C00843,D02328,2025-01-01,2026-08-01,7,baseline
C00844,D04389,2025-01-01,2026-08-01,8,baseline
C00845,D00869,2025-01-01,2026-08-01,1,baseline
C00846,D03415,2025-01-01,2026-08-01,16,baseline
C00847,D03658,2025-01-01,2026-08-01,14,baseline
C00848,D02019,2025-01-01,2026-08-01,9,baseline
C00849,D01820,2025-01-01,2026-08-01,1,baseline
C00850,D03753,2025-01-01,2026-08-01,7,baseline
C00851,D00719,2025-01-01,2026-08-01,12,baseline
C00852,D03932,2025-01-01,2026-08-01,9,baseline
C00853,D00697,2025-01-01,2026-08-01,5,baseline
C00854,D00995,2025-01-01,2026-08-01,8,baseline
C00855,D00485,2025-01-01,2026-08-01,20,baseline
C00856,D01975,2025-01-01,2026-08-01,17,baseline
C00857,D00982,2025-01-01,2026-08-01,18,baseline
C00858,D04426,2025-01-01,2026-08-01,16,baseline
C00859,D01548,2025-01-01,2026-08-01,15,baseline
C00860,D00876,2025-01-01,2026-08-01,6,baseline
C00861,D00146,2025-01-01,2026-08-01,1,baseline
C00862,D03471,2025-01-01,2026-08-01,15,baseline
C00863,D02806,2025-01-01,2026-08-01,17,baseline
C00864,D00604,2025-01-01,2026-08-01,17,baseline
C00865,D02111,2025-01-01,2026-08-01,5,baseline
C00866,D03138,2025-01-01,2026-08-01,5,baseline
C00867,D04392,2025-01-01,2026-08-01,18,baseline
C00868,D04113,2025-01-01,2026-08-01,5,baseline
C00869,D01318,2025-01-01,2026-08-01,18,baseline
C00870,D02857,2025-01-01,2026-08-01,7,baseline
C00871,D02849,2025-01-01,2026-08-01,11,baseline
C00872,D01271,2025-01-01,2026-08-01,1,baseline
C00873,D01552,2025-01-01,2026-08-01,18,baseline
C00874,D04291,2025-01-01,2026-08-01,2,baseline
C00875,D00068,2025-01-01,2026-08-01,6,baseline
C00876,D00839,2025-01-01,2026-08-01,12,baseline
C00877,D00947,2025-01-01,2026-08-01,13,baseline
C00878,D04935,2025-01-01,2026-08-01,11,baseline
C00879,D03360,2025-01-01,2026-08-01,15,baseline
C00880,D01554,2025-01-01,2026-08-01,20,baseline
C00881,D02366,2025-01-01,2026-08-01,10,baseline
C00882,D04477,2025-01-01,2026-08-01,12,baseline
C00883,D03640,2025-01-01,2026-08-01,3,baseline
C00884,D01700,2025-01-01,2026-08-01,17,baseline
C00885,D02825,2025-01-01,2026-08-01,3,baseline
C00886,D03573,2025-01-01,2026-08-01,8,baseline
C00887,D02381,2025-01-01,2026-08-01,15,baseline
C00888,D03012,2025-01-01,2026-08-01,18,baseline
C00889,D04398,2025-01-01,2026-08-01,18,baseline
C00890,D02449,2025-01-01,2026-08-01,15,baseline
C00891,D01460,2025-01-01,2026-08-01,1,baseline
C00892,D04648,2025-01-01,2026-08-01,8,baseline
C00893,D04181,2025-01-01,2026-08-01,13,baseline
C00894,D01737,2025-01-01,2026-08-01,15,baseline
C00895,D01516,2025-01-01,2026-08-01,4,baseline
C00896,D03912,2025-01-01,2026-08-01,13,baseline
C00897,D03920,2025-01-01,2026-08-01,9,baseline
C00898,D01135,2025-01-01,2026-08-01,14,baseline
C00899,D00686,2025-01-01,2026-08-01,16,baseline
C00900,D01518,2025-01-01,2026-08-01,12,baseline
C00901,D00983,2025-01-01,2026-08-01,10,baseline
C00902,D04535,2025-01-01,2026-08-01,17,baseline
C00903,D00183,2025-01-01,2026-08-01,4,baseline
C00904,D01487,2025-01-01,2026-08-01,19,baseline
C00905,D04672,2025-01-01,2026-08-01,1,baseline
C00906,D00082,2025-01-01,2026-08-01,4,baseline
C00907,D01398,2025-01-01,2026-08-01,13,baseline
C00908,D04775,2025-01-01,2026-08-01,2,baseline
C00909,D00837,2025-01-01,2026-08-01,20,baseline
C00910,D00247,2025-01-01,2026-08-01,15,baseline
C00911,D04649,2025-01-01,2026-08-01,9,baseline
C00912,D04562,2025-01-01,2026-08-01,8,baseline
C00913,D00004,2025-01-01,2026-08-01,7,baseline
C00914,D00299,2025-01-01,2026-08-01,14,baseline
C00915,D03708,2025-01-01,2026-08-01,16,baseline
C00916,D04368,2025-01-01,2026-08-01,15,baseline
C00917,D04874,2025-01-01,2026-08-01,16,baseline
C00918,D01553,2025-01-01,2026-08-01,9,baseline
C00919,D00451,2025-01-01,2026-08-01,12,baseline
C00920,D04128,2025-01-01,2026-08-01,6,baseline
C00921,D01405,2025-01-01,2026-08-01,9,baseline
C00922,D03276,2025-01-01,2026-08-01,19,baseline
C00923,D01700,2025-01-01,2026-08-01,20,baseline
C00924,D02380,2025-01-01,2026-08-01,6,baseline
C00925,D02658,2025-01-01,2026-08-01,16,baseline
C00926,D04863,2025-01-01,2026-08-01,17,baseline
C00927,D00079,2025-01-01,2026-08-01,10,baseline
C00928,D00855,2025-01-01,2026-08-01,9,baseline
C00929,D01679,2025-01-01,2026-08-01,17,baseline
C00930,D01614,2025-01-01,2026-08-01,8,baseline
C00931,D00743,2025-01-01,2026-08-01,7,baseline
C00932,D00562,2025-01-01,2026-08-01,19,baseline
C00933,D04499,2025-01-01,2026-08-01,13,baseline
C00934,D01332,2025-01-01,2026-08-01,5,baseline
C00935,D03820,2025-01-01,2026-08-01,6,baseline
C00936,D02815,2025-01-01,2026-08-01,14,baseline
C00937,D00524,2025-01-01,2026-08-01,20,baseline
C00938,D01573,2025-01-01,2026-08-01,14,baseline
C00939,D02317,2025-01-01,2026-08-01,16,baseline
C00940,D03180,2025-01-01,2026-08-01,5,baseline
C00941,D03667,2025-01-01,2026-08-01,18,baseline
C00942,D01227,2025-01-01,2026-08-01,8,baseline
C00943,D02779,2025-01-01,2026-08-01,7,baseline
C00944,D04357,2025-01-01,2026-08-01,9,baseline
C00945,D02523,2025-01-01,2026-08-01,13,baseline
C00946,D00347,2025-01-01,2026-08-01,10,baseline
