refund_id,txn_id,requested_at,reason_code,approved
RF0004741,T0004741,2026-02-19 06:34:00,customer_request,True
RF0004752,T0004752,2026-06-27 22:26:00,customer_request,True
RF0004765,T0004765,2026-02-28 20:07:00,other,True
RF0004775,T0004775,2026-06-22 20:06:00,other,True
RF0004776,T0004776,2026-06-11 01:55:00,duplicate,True
RF0004797,T0004797,2026-03-05 22:42:00,customer_request,True
RF0004812,T0004812,2026-02-06 21:05:00,duplicate,True
RF0004830,T0004830,2026-05-25 11:49:00,other,True
RF0004839,T0004839,2026-06-15 02:26:00,other,True
RF0004856,T0004856,2026-03-10 07:54:00,other,True
RF0004867,T0004867,2026-01-20 19:04:00,product_issue,True
RF0004871,T0004871,2026-05-08 05:21:00,duplicate,True
RF0004873,T0004873,2026-06-13 16:27:00,product_issue,True
RF0004878,T0004878,2026-05-19 21:25:00,customer_request,True
RF0004881,T0004881,2026-02-14 11:40:00,duplicate,True
RF0004900,T0004900,2026-02-27 04:05:00,product_issue,True
RF0004912,T0004912,2026-02-13 03:06:00,product_issue,True
RF0004914,T0004914,2026-02-09 09:06:00,other,True
RF0004918,T0004918,2026-02-05 14:23:00,product_issue,True
RF0004943,T0004943,2026-06-05 12:51:00,product_issue,True
RF0004950,T0004950,2026-02-03 10:24:00,other,True
RF0004987,T0004987,2026-02-06 21:16:00,other,True
RF0005000,T0005000,2026-01-28 01:58:00,other,True
RF0005004,T0005004,2026-03-30 19:45:00,other,True
RF0005009,T0005009,2026-06-13 01:56:00,product_issue,True
RF0005017,T0005017,2026-01-11 01:50:00,product_issue,True
RF0005033,T0005033,2026-02-17 17:28:00,other,True
RF0005041,T0005041,2026-01-08 13:25:00,product_issue,True
RF0005048,T0005048,2026-06-14 07:41:00,product_issue,True
RF0005051,T0005051,2026-06-20 15:47:00,other,True
RF0005057,T0005057,2026-03-16 12:20:00,duplicate,True
RF0005060,T0005060,2026-02-26 21:47:00,customer_request,True
RF0005070,T0005070,2026-02-13 15:59:00,duplicate,True
RF0005110,T0005110,2026-07-24 17:24:00,other,True
RF0005117,T0005117,2026-05-05 15:19:00,other,True
RF0005124,T0005124,2026-07-01 05:08:00,duplicate,True
RF0005146,T0005146,2026-06-27 14:18:00,product_issue,True
RF0005148,T0005148,2026-01-14 00:34:00,other,True
RF0005155,T0005155,2026-06-16 19:43:00,customer_request,True
RF0005187,T0005187,2026-06-28 07:08:00,other,True
RF0005191,T0005191,2026-02-20 16:05:00,other,True
RF0005214,T0005214,2026-06-20 06:37:00,customer_request,True
RF0005216,T0005216,2026-04-12 23:55:00,customer_request,True
RF0005222,T0005222,2026-08-01 02:34:00,other,True
RF0005229,T0005229,2026-05-19 16:35:00,other,True
RF0005242,T0005242,2026-01-18 00:12:00,duplicate,True
RF0005266,T0005266,2026-02-24 07:24:00,customer_request,True
RF0005309,T0005309,2026-06-19 05:38:00,duplicate,True
RF0005317,T0005317,2026-04-07 11:34:00,product_issue,True
RF0005324,T0005324,2026-05-04 04:54:00,other,True
RF0005328,T0005328,2026-02-10 05:29:00,product_issue,True
RF0005330,T0005330,2026-07-26 18:02:00,customer_request,True
RF0005341,T0005341,2026-06-07 15:07:00,customer_request,True
RF0005368,T0005368,2026-06-03 02:42:00,other,True
RF0005382,T0005382,2026-05-02 18:37:00,customer_request,True
RF0005417,T0005417,2026-03-15 07:20:00,duplicate,True
RF0005424,T0005424,2026-03-29 12:30:00,customer_request,True
RF0005431,T0005431,2026-01-23 04:58:00,duplicate,True
RF0005440,T0005440,2026-05-17 14:59:00,product_issue,True
RF0005457,T0005457,2026-06-08 00:52:00,duplicate,True
RF0005479,T0005479,2026-05-25 01:20:00,product_issue,True
RF0005486,T0005486,2026-07-12 19:07:00,duplicate,True
RF0005487,T0005487,2026-04-01 19:55:00,other,True
RF0005494,T0005494,2026-04-11 21:27:00,duplicate,True
RF0005506,T0005506,2026-05-08 23:45:00,other,True
RF0005526,T0005526,2026-03-23 08:38:00,other,True
RF0005532,T0005532,2026-06-17 23:57:00,other,True
RF0005544,T0005544,2026-03-02 21:04:00,duplicate,True
RF0005548,T0005548,2026-06-17 11:02:00,other,True
RF0005565,T0005565,2026-01-18 06:14:00,product_issue,True
RF0005591,T0005591,2026-05-03 13:18:00,customer_request,True
RF0005592,T0005592,2026-02-25 14:02:00,duplicate,True
RF0005605,T0005605,2026-06-23 21:34:00,other,True
RF0005615,T0005615,2026-02-20 16:04:00,customer_request,True
RF0005627,T0005627,2026-07-29 00:25:00,other,True
RF0005630,T0005630,2026-05-23 22:25:00,customer_request,True
RF0005634,T0005634,2026-07-24 18:42:00,other,True
RF0005635,T0005635,2026-07-17 05:46:00,duplicate,True
RF0005642,T0005642,2026-05-23 16:07:00,product_issue,True
RF0005653,T0005653,2026-05-20 08:45:00,other,True
RF0005660,T0005660,2026-01-22 02:59:00,customer_request,True
RF0005664,T0005664,2026-02-06 01:07:00,customer_request,True
RF0005669,T0005669,2026-05-09 15:15:00,other,True
RF0005672,T0005672,2026-06-29 03:03:00,other,True
RF0005690,T0005690,2026-05-02 23:38:00,customer_request,True
RF0005696,T0005696,2026-06-06 01:13:00,product_issue,True
RF0005699,T0005699,2026-01-28 11:33:00,customer_request,True
RF0005709,T0005709,2026-01-10 20:43:00,product_issue,True
RF0005726,T0005726,2026-05-23 16:23:00,duplicate,True
RF0005731,T0005731,2026-02-16 20:41:00,duplicate,True
RF0005752,T0005752,2026-05-03 00:48:00,duplicate,True
RF0005761,T0005761,2026-06-13 10:36:00,other,True
RF0005767,T0005767,2026-06-25 00:20:00,customer_request,True
RF0005774,T0005774,2026-01-20 20:59:00,duplicate,True
RF0005786,T0005786,2026-03-18 08:54:00,duplicate,True
RF0005790,T0005790,2026-07-01 15:25:00,other,True
RF0005791,T0005791,2026-06-04 14:09:00,other,True
RF0005792,T0005792,2026-05-02 07:20:00,product_issue,True
RF0005794,T0005794,2026-01-24 04:16:00,other,True
RF0005815,T0005815,2026-06-09 23:29:00,customer_request,True
RF0005822,T0005822,2026-02-05 12:32:00,customer_request,True
RF0005825,T0005825,2026-06-27 05:50:00,duplicate,True
RF0005827,T0005827,2026-06-03 00:52:00,product_issue,True
RF0005831,T0005831,2026-05-07 12:47:00,product_issue,True
RF0005836,T0005836,2026-04-19 23:43:00,product_issue,True
RF0005842,T0005842,2026-03-28 06:17:00,customer_request,True
RF0005844,T0005844,2026-08-01 12:20:00,customer_request,True
RF0005852,T0005852,2026-02-07 15:16:00,product_issue,True
RF0005867,T0005867,2026-07-18 14:12:00,product_issue,True
RF0005869,T0005869,2026-06-01 11:36:00,customer_request,True
RF0005889,T0005889,2026-02-14 23:38:00,customer_request,True
RF0005892,T0005892,2026-07-15 20:25:00,product_issue,True
RF0005896,T0005896,2026-04-06 18:58:00,other,True
RF0005919,T0005919,2026-07-24 22:46:00,customer_request,True
RF0005920,T0005920,2026-02-13 21:15:00,customer_request,True
RF0005921,T0005921,2026-05-13 02:36:00,duplicate,True
RF0005959,T0005959,2026-05-25 03:21:00,duplicate,True
RF0005961,T0005961,2026-03-29 19:20:00,product_issue,True
RF0005972,T0005972,2026-06-06 08:49:00,other,True
RF0005974,T0005974,2026-01-23 12:12:00,customer_request,True
RF0005981,T0005981,2026-07-27 12:33:00,other,True
RF0005984,T0005984,2026-06-28 13:30:00,product_issue,True
RF0005995,T0005995,2026-04-11 02:29:00,product_issue,True
RF0005996,T0005996,2026-07-31 00:45:00,other,True
RF0005997,T0005997,2026-07-25 18:41:00,customer_request,True
RF0006006,T0006006,2026-06-07 17:14:00,other,True
RF0006010,T0006010,2026-06-12 09:12:00,customer_request,True
RF0006013,T0006013,2026-06-05 17:16:00,other,True
RF0006043,T0006043,2026-05-27 06:32:00,customer_request,True
RF0006045,T0006045,2026-05-09 04:08:00,product_issue,True
RF0006057,T0006057,2026-06-03 17:56:00,other,True
RF0006083,T0006083,2026-03-21 22:34:00,duplicate,True
RF0006091,T0006091,2026-03-01 09:48:00,product_issue,True
RF0006097,T0006097,2026-03-04 11:58:00,duplicate,True
RF0006122,T0006122,2026-01-07 10:17:00,product_issue,True
RF0006125,T0006125,2026-07-19 18:10:00,other,True
RF0006126,T0006126,2026-06-05 09:19:00,duplicate,True
RF0006132,T0006132,2026-07-15 21:51:00,duplicate,True
RF0006133,T0006133,2026-02-02 21:39:00,other,True
RF0006143,T0006143,2026-02-13 23:16:00,other,True
RF0006146,T0006146,2026-03-02 17:39:00,customer_request,True
RF0006159,T0006159,2026-02-28 23:51:00,other,True
RF0006166,T0006166,2026-03-05 17:33:00,product_issue,True
RF0006178,T0006178,2026-02-27 22:42:00,customer_request,True
RF0006180,T0006180,2026-07-27 14:02:00,duplicate,True
RF0006181,T0006181,2026-05-01 09:40:00,customer_request,True
RF0006193,T0006193,2026-01-16 05:11:00,product_issue,True
RF0006210,T0006210,2026-01-15 09:05:00,customer_request,True
RF0006212,T0006212,2026-05-11 02:59:00,duplicate,True
RF0006217,T0006217,2026-02-27 16:13:00,product_issue,True
RF0006240,T0006240,2026-04-23 15:24:00,product_issue,True
RF0006251,T0006251,2026-03-01 15:19:00,other,True
RF0006267,T0006267,2026-01-08 03:29:00,customer_request,True
RF0006270,T0006270,2026-06-20 11:00:00,other,True
RF0006274,T0006274,2026-04-02 12:09:00,product_issue,True
RF0006275,T0006275,2026-01-05 15:27:00,product_issue,True
RF0006277,T0006277,2026-02-02 15:20:00,duplicate,True
RF0006293,T0006293,2026-02-25 00:48:00,product_issue,True
RF0006307,T0006307,2026-01-08 21:17:00,customer_request,True
RF0006310,T0006310,2026-02-09 08:34:00,duplicate,True
RF0006311,T0006311,2026-04-10 06:45:00,customer_request,True
RF0006342,T0006342,2026-06-04 07:03:00,customer_request,True
RF0006343,T0006343,2026-02-23 09:49:00,product_issue,True
RF0006360,T0006360,2026-04-23 13:04:00,product_issue,True
RF0006368,T0006368,2026-02-08 04:12:00,other,True
RF0006376,T0006376,2026-06-06 16:40:00,other,True
RF0006386,T0006386,2026-02-19 09:32:00,duplicate,True
RF0006407,T0006407,2026-07-22 08:23:00,duplicate,True
RF0006411,T0006411,2026-06-01 18:45:00,other,True
RF0006416,T0006416,2026-06-27 04:03:00,other,True
RF0006422,T0006422,2026-04-21 18:02:00,duplicate,True
RF0006434,T0006434,2026-03-24 11:05:00,product_issue,True
RF0006474,T0006474,2026-06-21 17:50:00,duplicate,True
RF0006479,T0006479,2026-06-14 09:48:00,product_issue,True
RF0006483,T0006483,2026-01-19 22:01:00,product_issue,True
RF0006487,T0006487,2026-04-11 08:31:00,other,True
RF0006494,T0006494,2026-01-08 16:45:00,duplicate,True
RF0006495,T0006495,2026-04-03 08:51:00,other,True
RF0006504,T0006504,2026-05-31 21:21:00,customer_request,True
RF0006520,T0006520,2026-01-13 20:37:00,duplicate,True
RF0006521,T0006521,2026-01-11 13:55:00,duplicate,True
RF0006523,T0006523,2026-04-20 12:15:00,duplicate,True
RF0006529,T0006529,2026-02-24 10:45:00,customer_request,True
RF0006536,T0006536,2026-04-17 05:20:00,other,True
RF0006544,T0006544,2026-04-16 11:24:00,customer_request,True
RF0006562,T0006562,2026-05-28 06:42:00,duplicate,True
RF0006591,T0006591,2026-03-05 03:40:00,customer_request,True
RF0006603,T0006603,2026-03-01 21:33:00,other,True
RF0006608,T0006608,2026-06-06 15:28:00,customer_request,True
RF0006614,T0006614,2026-07-02 11:03:00,other,True
RF0006619,T0006619,2026-02-08 13:45:00,duplicate,True
RF0006633,T0006633,2026-03-26 09:49:00,customer_request,True
RF0006641,T0006641,2026-07-22 12:32:00,product_issue,True
RF0006673,T0006673,2026-02-08 05:22:00,customer_request,True
RF0006674,T0006674,2026-04-02 23:35:00,product_issue,True
RF0006679,T0006679,2026-06-13 15:29:00,other,True
RF0006688,T0006688,2026-06-17 10:20:00,duplicate,True
RF0006700,T0006700,2026-07-23 18:39:00,duplicate,True
RF0006716,T0006716,2026-01-16 22:06:00,duplicate,True
RF0006721,T0006721,2026-05-24 06:53:00,customer_request,True
RF0006734,T0006734,2026-04-22 11:23:00,customer_request,True
RF0006740,T0006740,2026-01-05 08:07:00,product_issue,True
RF0006746,T0006746,2026-04-02 12:57:00,duplicate,True
RF0006754,T0006754,2026-02-09 15:39:00,duplicate,True
RF0006760,T0006760,2026-05-31 18:59:00,customer_request,True
RF0006767,T0006767,2026-02-12 06:53:00,duplicate,True
RF0006773,T0006773,2026-07-06 07:24:00,product_issue,True
RF0006803,T0006803,2026-04-04 13:22:00,customer_request,True
RF0006806,T0006806,2026-05-25 04:09:00,duplicate,True
RF0006810,T0006810,2026-07-01 21:06:00,product_issue,True
RF0006818,T0006818,2026-01-01 17:55:00,other,True
RF0006825,T0006825,2026-01-28 05:57:00,duplicate,True
RF0006826,T0006826,2026-04-25 19:08:00,product_issue,True
RF0006828,T0006828,2026-07-03 19:52:00,product_issue,True
RF0006844,T0006844,2026-02-16 14:03:00,product_issue,True
RF0006855,T0006855,2026-07-15 00:48:00,product_issue,True
RF0006869,T0006869,2026-04-04 15:46:00,other,True
RF0006870,T0006870,2026-04-12 10:58:00,duplicate,True
RF0006879,T0006879,2026-04-07 04:12:00,duplicate,True
RF0006882,T0006882,2026-04-23 23:16:00,duplicate,True
RF0006897,T0006897,2026-02-18 08:06:00,duplicate,True
RF0006903,T0006903,2026-02-05 22:42:00,duplicate,True
RF0006918,T0006918,2026-02-27 20:30:00,other,True
RF0006940,T0006940,2026-03-14 11:54:00,duplicate,True
RF0006962,T0006962,2026-02-10 16:09:00,customer_request,True
RF0006975,T0006975,2026-02-22 00:06:00,duplicate,True
RF0006980,T0006980,2026-03-08 04:36:00,other,True
RF0006982,T0006982,2026-01-17 17:46:00,other,True
RF0006992,T0006992,2026-06-07 16:50:00,other,True
RF0007015,T0007015,2026-04-06 13:08:00,product_issue,True
RF0007018,T0007018,2026-05-14 18:57:00,duplicate,True
RF0007021,T0007021,2026-01-20 03:42:00,duplicate,True
RF0007029,T0007029,2026-05-21 19:19:00,duplicate,True
RF0007032,T0007032,2026-07-22 02:45:00,duplicate,True
RF0007038,T0007038,2026-03-11 01:04:00,product_issue,True
RF0007050,T0007050,2026-06-29 16:45:00,duplicate,True
RF0007074,T0007074,2026-04-16 17:03:00,customer_request,True
RF0007080,T0007080,2026-03-30 15:32:00,duplicate,True
RF0007082,T0007082,2026-01-16 12:30:00,customer_request,True
RF0007103,T0007103,2026-02-17 09:26:00,other,True
RF0007134,T0007134,2026-01-03 05:32:00,other,True
RF0007135,T0007135,2026-03-28 04:40:00,product_issue,True
RF0007147,T0007147,2026-03-30 12:56:00,customer_request,True
RF0007168,T0007168,2026-03-18 07:36:00,customer_request,True
RF0007179,T0007179,2026-07-04 09:17:00,customer_request,True
RF0007180,T0007180,2026-07-16 05:07:00,product_issue,True
RF0007182,T0007182,2026-06-07 21:45:00,customer_request,True
RF0007185,T0007185,2026-03-12 22:25:00,product_issue,True
RF0007186,T0007186,2026-07-14 22:39:00,duplicate,True
RF0007193,T0007193,2026-02-21 06:20:00,duplicate,True
RF0007194,T0007194,2026-05-18 06:23:00,customer_request,True
RF0007199,T0007199,2026-07-16 09:13:00,customer_request,True
RF0007211,T0007211,2026-07-09 13:43:00,other,True
RF0007232,T0007232,2026-05-01 21:40:00,other,True
RF0007247,T0007247,2026-05-25 07:25:00,product_issue,True
RF0007255,T0007255,2026-05-17 14:23:00,customer_request,True
RF0007278,T0007278,2026-07-04 22:16:00,other,True
RF0007294,T0007294,2026-02-17 14:41:00,other,True
RF0007314,T0007314,2026-04-18 06:06:00,duplicate,True
RF0007330,T0007330,2026-06-14 13:29:00,other,True
RF0007334,T0007334,2026-04-16 23:41:00,product_issue,True
RF0007338,T0007338,2026-05-13 17:44:00,customer_request,True
RF0007343,T0007343,2026-07-01 11:16:00,duplicate,True
RF0007372,T0007372,2026-01-06 14:08:00,product_issue,True
RF0007374,T0007374,2026-07-02 00:34:00,duplicate,True
RF0007386,T0007386,2026-03-09 12:27:00,other,True
RF0007403,T0007403,2026-07-14 15:55:00,product_issue,True
RF0007413,T0007413,2026-02-09 11:54:00,other,True
RF0007415,T0007415,2026-01-09 05:12:00,duplicate,True
RF0007418,T0007418,2026-01-23 06:20:00,customer_request,True
RF0007421,T0007421,2026-05-07 07:16:00,duplicate,True
RF0007444,T0007444,2026-02-23 09:02:00,duplicate,True
RF0007446,T0007446,2026-06-12 17:21:00,duplicate,True
RF0007447,T0007447,2026-07-01 08:13:00,customer_request,True
RF0007448,T0007448,2026-04-02 13:48:00,other,True
RF0007449,T0007449,2026-04-21 11:09:00,duplicate,True
RF0007454,T0007454,2026-03-19 03:28:00,other,True
RF0007459,T0007459,2026-01-05 07:31:00,customer_request,True
RF0007467,T0007467,2026-07-17 18:08:00,duplicate,True
RF0007484,T0007484,2026-02-16 01:03:00,customer_request,True
RF0007486,T0007486,2026-03-03 00:00:00,product_issue,True
RF0007487,T0007487,2026-06-28 08:28:00,other,True
RF0007492,T0007492,2026-02-06 17:42:00,product_issue,True
RF0007506,T0007506,2026-04-03 00:44:00,customer_request,True
RF0007507,T0007507,2026-01-20 12:51:00,other,True
RF0007510,T0007510,2026-07-04 04:28:00,other,True
RF0007512,T0007512,2026-01-21 23:48:00,duplicate,True
RF0007514,T0007514,2026-04-05 10:00:00,duplicate,True
RF0007521,T0007521,2026-06-01 22:08:00,customer_request,True
RF0007528,T0007528,2026-05-29 20:09:00,product_issue,True
RF0007532,T0007532,2026-05-12 13:44:00,other,True
RF0007537,T0007537,2026-01-04 10:29:00,duplicate,True
RF0007556,T0007556,2026-05-25 06:06:00,other,True
RF0007569,T0007569,2026-05-23 01:21:00,duplicate,True
RF0007601,T0007601,2026-02-25 03:16:00,customer_request,True
RF0007607,T0007607,2026-01-24 20:36:00,other,True
RF0007623,T0007623,2026-04-21 20:35:00,duplicate,True
RF0007650,T0007650,2026-05-10 10:07:00,product_issue,True
RF0007651,T0007651,2026-07-12 08:28:00,duplicate,True
RF0007652,T0007652,2026-05-01 03:12:00,other,True
RF0007653,T0007653,2026-06-07 05:07:00,customer_request,True
RF0007655,T0007655,2026-01-31 17:38:00,product_issue,True
RF0007691,T0007691,2026-03-21 10:34:00,product_issue,True
RF0007712,T0007712,2026-03-07 16:27:00,customer_request,True
RF0007720,T0007720,2026-01-28 03:53:00,duplicate,True
RF0007737,T0007737,2026-01-29 06:30:00,other,True
RF0007753,T0007753,2026-04-10 01:31:00,product_issue,True
RF0007754,T0007754,2026-05-19 00:02:00,duplicate,True
RF0007762,T0007762,2026-01-15 16:25:00,duplicate,True
RF0007767,T0007767,2026-02-10 01:06:00,customer_request,True
RF0007797,T0007797,2026-01-17 09:04:00,product_issue,True
RF0007807,T0007807,2026-05-03 04:09:00,customer_request,True
RF0007837,T0007837,2026-06-25 13:53:00,product_issue,True
RF0007846,T0007846,2026-03-05 05:08:00,product_issue,True
RF0007858,T0007858,2026-03-18 12:28:00,other,True
RF0007859,T0007859,2026-07-31 07:57:00,customer_request,True
RF0007865,T0007865,2026-06-03 23:30:00,product_issue,True
RF0007886,T0007886,2026-05-19 10:48:00,duplicate,True
RF0007917,T0007917,2026-06-10 05:03:00,product_issue,True
RF0007927,T0007927,2026-03-19 10:57:00,duplicate,True
RF0007940,T0007940,2026-07-04 07:22:00,product_issue,True
RF0007941,T0007941,2026-03-23 08:45:00,customer_request,True
RF0007965,T0007965,2026-03-21 17:58:00,other,True
RF0007967,T0007967,2026-03-25 13:27:00,product_issue,True
RF0007972,T0007972,2026-05-24 03:36:00,other,True
RF0007976,T0007976,2026-07-31 07:47:00,product_issue,True
RF0007991,T0007991,2026-05-26 01:50:00,other,True
RF0008030,T0008030,2026-05-08 06:22:00,product_issue,True
RF0008043,T0008043,2026-06-26 02:44:00,product_issue,True
RF0008079,T0008079,2026-02-23 03:21:00,other,True
RF0008144,T0008144,2026-01-18 14:40:00,customer_request,True
RF0008153,T0008153,2026-06-01 14:52:00,customer_request,True
RF0008175,T0008175,2026-04-24 03:41:00,other,True
RF0008185,T0008185,2026-03-20 08:44:00,product_issue,True
RF0008187,T0008187,2026-04-24 03:13:00,duplicate,True
RF0008188,T0008188,2026-02-09 03:25:00,other,True
RF0008192,T0008192,2026-02-28 12:15:00,customer_request,True
RF0008206,T0008206,2026-05-04 15:19:00,duplicate,True
RF0008208,T0008208,2026-07-23 08:56:00,duplicate,True
RF0008216,T0008216,2026-03-23 21:26:00,product_issue,True
RF0008219,T0008219,2026-04-24 18:24:00,other,True
RF0008230,T0008230,2026-03-23 04:43:00,duplicate,True
RF0008242,T0008242,2026-03-26 21:23:00,other,True
RF0008249,T0008249,2026-06-09 17:36:00,customer_request,True
RF0008255,T0008255,2026-03-05 12:42:00,product_issue,True
RF0008261,T0008261,2026-04-17 02:20:00,duplicate,True
RF0008263,T0008263,2026-01-02 16:50:00,product_issue,True
